GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:0001659	temperature homeostasis	4	4	1.09	0.0054	1	BP
GO:0044550	secondary metabolite biosynthetic proces...	4	4	1.09	0.0054	1	BP
GO:1901264	carbohydrate derivative transport	4	4	1.09	0.0054	1	BP
GO:0051703	biological process involved in intraspec...	4	4	1.09	0.0054	1	BP
GO:0006865	amino acid transport	10	7	2.73	0.0057	1	BP
GO:0042596	fear response	6	5	1.64	0.0068	1	BP
GO:0002029	desensitization of G protein-coupled rec...	6	5	1.64	0.0068	1	BP
GO:0071900	regulation of protein serine/threonine k...	31	15	8.47	0.0085	1	BP
GO:1901576	organic substance biosynthetic process	282	91	77.06	0.0095	1	BP
GO:0051931	regulation of sensory perception	9	6	2.46	0.0152	1	BP
GO:0045777	positive regulation of blood pressure	9	6	2.46	0.0152	1	BP
GO:0003084	positive regulation of systemic arterial...	7	5	1.91	0.0186	1	BP
GO:1903792	negative regulation of anion transport	3	3	0.82	0.0202	1	BP
GO:0042219	cellular modified amino acid catabolic p...	3	3	0.82	0.0202	1	BP
GO:0036098	male germ-line stem cell population main...	3	3	0.82	0.0202	1	BP
GO:0032891	negative regulation of organic acid tran...	3	3	0.82	0.0202	1	BP
GO:0031649	heat generation	3	3	0.82	0.0202	1	BP
GO:0044273	sulfur compound catabolic process	3	3	0.82	0.0202	1	BP
GO:0051955	regulation of amino acid transport	3	3	0.82	0.0202	1	BP
GO:2000181	negative regulation of blood vessel morp...	3	3	0.82	0.0202	1	BP
GO:1901343	negative regulation of vasculature devel...	3	3	0.82	0.0202	1	BP
GO:0003071	renal system process involved in regulat...	3	3	0.82	0.0202	1	BP
GO:0003009	skeletal muscle contraction	3	3	0.82	0.0202	1	BP
GO:0016525	negative regulation of angiogenesis	3	3	0.82	0.0202	1	BP
GO:0034975	protein folding in endoplasmic reticulum	3	3	0.82	0.0202	1	BP
GO:0046689	response to mercury ion	3	3	0.82	0.0202	1	BP
GO:0050881	musculoskeletal movement	3	3	0.82	0.0202	1	BP
GO:0050879	multicellular organismal movement	3	3	0.82	0.0202	1	BP
GO:0014048	regulation of glutamate secretion	3	3	0.82	0.0202	1	BP
GO:0006814	sodium ion transport	17	9	4.65	0.0209	1	BP
GO:0086004	regulation of cardiac muscle cell contra...	5	4	1.37	0.0214	1	BP
GO:0032890	regulation of organic acid transport	5	4	1.37	0.0214	1	BP
GO:0045776	negative regulation of blood pressure	5	4	1.37	0.0214	1	BP
GO:0015800	acidic amino acid transport	5	4	1.37	0.0214	1	BP
GO:0003085	negative regulation of systemic arterial...	5	4	1.37	0.0214	1	BP
GO:0003016	respiratory system process	5	4	1.37	0.0214	1	BP
GO:0050886	endocrine process	5	4	1.37	0.0214	1	BP
GO:0044060	regulation of endocrine process	5	4	1.37	0.0214	1	BP
GO:1903115	regulation of actin filament-based movem...	5	4	1.37	0.0214	1	BP
GO:0098801	regulation of renal system process	5	4	1.37	0.0214	1	BP
GO:0014047	glutamate secretion	5	4	1.37	0.0214	1	BP
GO:0045932	negative regulation of muscle contractio...	5	4	1.37	0.0214	1	BP
GO:0044249	cellular biosynthetic process	278	88	75.97	0.0219	1	BP
GO:1901362	organic cyclic compound biosynthetic pro...	197	65	53.83	0.0222	1	BP
GO:0044272	sulfur compound biosynthetic process	12	7	3.28	0.0223	1	BP
GO:0008217	regulation of blood pressure	12	7	3.28	0.0223	1	BP
GO:0044271	cellular nitrogen compound biosynthetic ...	231	74	63.12	0.0302	1	BP
GO:0001666	response to hypoxia	35	15	9.56	0.0308	1	BP
GO:0019438	aromatic compound biosynthetic process	193	63	52.74	0.0321	1	BP
GO:0006942	regulation of striated muscle contractio...	8	5	2.19	0.0387	1	BP
GO:0055117	regulation of cardiac muscle contraction	8	5	2.19	0.0387	1	BP
GO:0051930	regulation of sensory perception of pain	8	5	2.19	0.0387	1	BP
GO:0010460	positive regulation of heart rate	8	5	2.19	0.0387	1	BP
GO:0044237	cellular metabolic process	482	143	131.71	0.0419	1	BP
GO:1903046	meiotic cell cycle process	16	8	4.37	0.043	1	BP
GO:0071456	cellular response to hypoxia	16	8	4.37	0.043	1	BP
GO:0055088	lipid homeostasis	16	8	4.37	0.043	1	BP
GO:0007613	memory	19	9	5.19	0.0468	1	BP
GO:0043405	regulation of MAP kinase activity	22	10	6.01	0.0494	1	BP
GO:1905952	regulation of lipid localization	11	6	3.01	0.0503	1	BP
GO:0003073	regulation of systemic arterial blood pr...	11	6	3.01	0.0503	1	BP
GO:0051100	negative regulation of binding	11	6	3.01	0.0503	1	BP
GO:0010883	regulation of lipid storage	6	4	1.64	0.0505	1	BP
GO:0042693	muscle cell fate commitment	6	4	1.64	0.0505	1	BP
GO:0071901	negative regulation of protein serine/th...	6	4	1.64	0.0505	1	BP
GO:0006835	dicarboxylic acid transport	6	4	1.64	0.0505	1	BP
GO:0051153	regulation of striated muscle cell diffe...	6	4	1.64	0.0505	1	BP
GO:0051101	regulation of DNA binding	6	4	1.64	0.0505	1	BP
GO:0070482	response to oxygen levels	40	16	10.93	0.0508	1	BP
GO:0034641	cellular nitrogen compound metabolic pro...	304	93	83.07	0.0512	1	BP
GO:0036293	response to decreased oxygen levels	37	15	10.11	0.0515	1	BP
GO:0035725	sodium ion transmembrane transport	14	7	3.83	0.0578	1	BP
GO:0000122	negative regulation of transcription by ...	50	19	13.66	0.0584	1	BP
GO:0034654	nucleobase-containing compound biosynthe...	188	60	51.37	0.0598	1	BP
GO:0036294	cellular response to decreased oxygen le...	17	8	4.65	0.0626	1	BP
GO:0002209	behavioral defense response	4	3	1.09	0.0643	1	BP
GO:0006023	aminoglycan biosynthetic process	4	3	1.09	0.0643	1	BP
GO:0006024	glycosaminoglycan biosynthetic process	4	3	1.09	0.0643	1	BP
GO:0043171	peptide catabolic process	4	3	1.09	0.0643	1	BP
GO:0001662	behavioral fear response	4	3	1.09	0.0643	1	BP
GO:1900047	negative regulation of hemostasis	4	3	1.09	0.0643	1	BP
GO:1903523	negative regulation of blood circulation	4	3	1.09	0.0643	1	BP
GO:0042694	muscle cell fate specification	4	3	1.09	0.0643	1	BP
GO:0033866	nucleoside bisphosphate biosynthetic pro...	4	3	1.09	0.0643	1	BP
GO:0044247	cellular polysaccharide catabolic proces...	4	3	1.09	0.0643	1	BP
GO:0000079	regulation of cyclin-dependent protein s...	4	3	1.09	0.0643	1	BP
GO:0001990	regulation of systemic arterial blood pr...	4	3	1.09	0.0643	1	BP
GO:0033574	response to testosterone	4	3	1.09	0.0643	1	BP
GO:0070328	triglyceride homeostasis	4	3	1.09	0.0643	1	BP
GO:0045761	regulation of adenylate cyclase activity	4	3	1.09	0.0643	1	BP
GO:0002021	response to dietary excess	4	3	1.09	0.0643	1	BP
GO:1902369	negative regulation of RNA catabolic pro...	4	3	1.09	0.0643	1	BP
GO:1902373	negative regulation of mRNA catabolic pr...	4	3	1.09	0.0643	1	BP
GO:0046718	viral entry into host cell	4	3	1.09	0.0643	1	BP
GO:1904029	regulation of cyclin-dependent protein k...	4	3	1.09	0.0643	1	BP
GO:1905953	negative regulation of lipid localizatio...	4	3	1.09	0.0643	1	BP
GO:1905954	positive regulation of lipid localizatio...	4	3	1.09	0.0643	1	BP
GO:0003057	regulation of the force of heart contrac...	4	3	1.09	0.0643	1	BP
GO:0030195	negative regulation of blood coagulation	4	3	1.09	0.0643	1	BP
GO:0048168	regulation of neuronal synaptic plastici...	4	3	1.09	0.0643	1	BP
GO:1990845	adaptive thermogenesis	4	3	1.09	0.0643	1	BP
GO:0090280	positive regulation of calcium ion impor...	4	3	1.09	0.0643	1	BP
GO:0000272	polysaccharide catabolic process	4	3	1.09	0.0643	1	BP
GO:1901798	positive regulation of signal transducti...	4	3	1.09	0.0643	1	BP
GO:0098743	cell aggregation	4	3	1.09	0.0643	1	BP
GO:0050873	brown fat cell differentiation	4	3	1.09	0.0643	1	BP
GO:0050819	negative regulation of coagulation	4	3	1.09	0.0643	1	BP
GO:0005980	glycogen catabolic process	4	3	1.09	0.0643	1	BP
GO:0009251	glucan catabolic process	4	3	1.09	0.0643	1	BP
GO:0055090	acylglycerol homeostasis	4	3	1.09	0.0643	1	BP
GO:0030718	germ-line stem cell population maintenan...	4	3	1.09	0.0643	1	BP
GO:0034030	ribonucleoside bisphosphate biosynthetic...	4	3	1.09	0.0643	1	BP
GO:0034033	purine nucleoside bisphosphate biosynthe...	4	3	1.09	0.0643	1	BP
GO:0045986	negative regulation of smooth muscle con...	4	3	1.09	0.0643	1	BP
GO:0046942	carboxylic acid transport	20	9	5.47	0.0655	1	BP
GO:0007476	imaginal disc-derived wing morphogenesis	20	9	5.47	0.0655	1	BP
GO:0051321	meiotic cell cycle	20	9	5.47	0.0655	1	BP
GO:0031396	regulation of protein ubiquitination	20	9	5.47	0.0655	1	BP
GO:0018130	heterocycle biosynthetic process	189	60	51.65	0.0665	1	BP
GO:0006575	cellular modified amino acid metabolic p...	23	10	6.29	0.0671	1	BP
GO:0044264	cellular polysaccharide metabolic proces...	9	5	2.46	0.068	1	BP
GO:0043627	response to estrogen	9	5	2.46	0.068	1	BP
GO:0051147	regulation of muscle cell differentiatio...	9	5	2.46	0.068	1	BP
GO:0044070	regulation of anion transport	9	5	2.46	0.068	1	BP
GO:0005976	polysaccharide metabolic process	9	5	2.46	0.068	1	BP
GO:0003301	physiological cardiac muscle hypertrophy	2	2	0.55	0.0744	1	BP
GO:0061884	regulation of mini excitatory postsynapt...	2	2	0.55	0.0744	1	BP
GO:0061885	positive regulation of mini excitatory p...	2	2	0.55	0.0744	1	BP
GO:0043388	positive regulation of DNA binding	2	2	0.55	0.0744	1	BP
GO:0010884	positive regulation of lipid storage	2	2	0.55	0.0744	1	BP
GO:0048800	antennal morphogenesis	2	2	0.55	0.0744	1	BP
GO:1903795	regulation of inorganic anion transmembr...	2	2	0.55	0.0744	1	BP
GO:0030587	sorocarp development	2	2	0.55	0.0744	1	BP
GO:0021772	olfactory bulb development	2	2	0.55	0.0744	1	BP
GO:0043455	regulation of secondary metabolic proces...	2	2	0.55	0.0744	1	BP
GO:0098630	aggregation of unicellular organisms	2	2	0.55	0.0744	1	BP
GO:1990911	response to psychosocial stress	2	2	0.55	0.0744	1	BP
GO:0048630	skeletal muscle tissue growth	2	2	0.55	0.0744	1	BP
GO:0048631	regulation of skeletal muscle tissue gro...	2	2	0.55	0.0744	1	BP
GO:0048633	positive regulation of skeletal muscle t...	2	2	0.55	0.0744	1	BP
GO:0003298	physiological muscle hypertrophy	2	2	0.55	0.0744	1	BP
GO:0003223	ventricular compact myocardium morphogen...	2	2	0.55	0.0744	1	BP
GO:0003229	ventricular cardiac muscle tissue develo...	2	2	0.55	0.0744	1	BP
GO:0021538	epithalamus development	2	2	0.55	0.0744	1	BP
GO:0140053	mitochondrial gene expression	2	2	0.55	0.0744	1	BP
GO:0035309	wing and notum subfield formation	2	2	0.55	0.0744	1	BP
GO:1901098	positive regulation of autophagosome mat...	2	2	0.55	0.0744	1	BP
GO:0060080	inhibitory postsynaptic potential	2	2	0.55	0.0744	1	BP
GO:0051953	negative regulation of amine transport	2	2	0.55	0.0744	1	BP
GO:0051956	negative regulation of amino acid transp...	2	2	0.55	0.0744	1	BP
GO:0001991	regulation of systemic arterial blood pr...	2	2	0.55	0.0744	1	BP
GO:0001993	regulation of systemic arterial blood pr...	2	2	0.55	0.0744	1	BP
GO:0001996	positive regulation of heart rate by epi...	2	2	0.55	0.0744	1	BP
GO:0001997	positive regulation of the force of hear...	2	2	0.55	0.0744	1	BP
GO:0001999	renal response to blood flow involved in...	2	2	0.55	0.0744	1	BP
GO:0035176	social behavior	2	2	0.55	0.0744	1	BP
GO:1900376	regulation of secondary metabolite biosy...	2	2	0.55	0.0744	1	BP
GO:1900377	negative regulation of secondary metabol...	2	2	0.55	0.0744	1	BP
GO:0035116	embryonic hindlimb morphogenesis	2	2	0.55	0.0744	1	BP
GO:0048021	regulation of melanin biosynthetic proce...	2	2	0.55	0.0744	1	BP
GO:0048022	negative regulation of melanin biosynthe...	2	2	0.55	0.0744	1	BP
GO:0061050	regulation of cell growth involved in ca...	2	2	0.55	0.0744	1	BP
GO:0061051	positive regulation of cell growth invol...	2	2	0.55	0.0744	1	BP
GO:0061049	cell growth involved in cardiac muscle c...	2	2	0.55	0.0744	1	BP
GO:1900451	positive regulation of glutamate recepto...	2	2	0.55	0.0744	1	BP
GO:0021986	habenula development	2	2	0.55	0.0744	1	BP
GO:0021988	olfactory lobe development	2	2	0.55	0.0744	1	BP
GO:1903959	regulation of anion transmembrane transp...	2	2	0.55	0.0744	1	BP
GO:0044849	estrous cycle	2	2	0.55	0.0744	1	BP
GO:0006103	2-oxoglutarate metabolic process	2	2	0.55	0.0744	1	BP
GO:2000766	negative regulation of cytoplasmic trans...	2	2	0.55	0.0744	1	BP
GO:1905664	regulation of calcium ion import across ...	2	2	0.55	0.0744	1	BP
GO:1905665	positive regulation of calcium ion impor...	2	2	0.55	0.0744	1	BP
GO:0046148	pigment biosynthetic process	2	2	0.55	0.0744	1	BP
GO:0006220	pyrimidine nucleotide metabolic process	2	2	0.55	0.0744	1	BP
GO:1900133	regulation of renin secretion into blood...	2	2	0.55	0.0744	1	BP
GO:1900135	positive regulation of renin secretion i...	2	2	0.55	0.0744	1	BP
GO:0097186	amelogenesis	2	2	0.55	0.0744	1	BP
GO:0032922	circadian regulation of gene expression	2	2	0.55	0.0744	1	BP
GO:0007171	activation of transmembrane receptor pro...	2	2	0.55	0.0744	1	BP
GO:0006751	glutathione catabolic process	2	2	0.55	0.0744	1	BP
GO:0045822	negative regulation of heart contraction	2	2	0.55	0.0744	1	BP
GO:0035881	amacrine cell differentiation	2	2	0.55	0.0744	1	BP
GO:0007140	male meiotic nuclear division	2	2	0.55	0.0744	1	BP
GO:0002086	diaphragm contraction	2	2	0.55	0.0744	1	BP
GO:0002025	norepinephrine-epinephrine-mediated vaso...	2	2	0.55	0.0744	1	BP
GO:0030322	stabilization of membrane potential	2	2	0.55	0.0744	1	BP
GO:0002032	desensitization of G protein-coupled rec...	2	2	0.55	0.0744	1	BP
GO:0061383	trabecula morphogenesis	2	2	0.55	0.0744	1	BP
GO:0002001	renin secretion into blood stream	2	2	0.55	0.0744	1	BP
GO:0032048	cardiolipin metabolic process	2	2	0.55	0.0744	1	BP
GO:0032049	cardiolipin biosynthetic process	2	2	0.55	0.0744	1	BP
GO:0003099	positive regulation of the force of hear...	2	2	0.55	0.0744	1	BP
GO:2000677	regulation of transcription regulatory r...	2	2	0.55	0.0744	1	BP
GO:0006595	polyamine metabolic process	2	2	0.55	0.0744	1	BP
GO:0006596	polyamine biosynthetic process	2	2	0.55	0.0744	1	BP
GO:0003061	positive regulation of the force of hear...	2	2	0.55	0.0744	1	BP
GO:2000622	regulation of nuclear-transcribed mRNA c...	2	2	0.55	0.0744	1	BP
GO:2000623	negative regulation of nuclear-transcrib...	2	2	0.55	0.0744	1	BP
GO:0003059	positive regulation of the force of hear...	2	2	0.55	0.0744	1	BP
GO:0009303	rRNA transcription	2	2	0.55	0.0744	1	BP
GO:0003011	involuntary skeletal muscle contraction	2	2	0.55	0.0744	1	BP
GO:0008295	spermidine biosynthetic process	2	2	0.55	0.0744	1	BP
GO:0008215	spermine metabolic process	2	2	0.55	0.0744	1	BP
GO:0008216	spermidine metabolic process	2	2	0.55	0.0744	1	BP
GO:0006655	phosphatidylglycerol biosynthetic proces...	2	2	0.55	0.0744	1	BP
GO:0008206	bile acid metabolic process	2	2	0.55	0.0744	1	BP
GO:0002320	lymphoid progenitor cell differentiation	2	2	0.55	0.0744	1	BP
GO:0002328	pro-B cell differentiation	2	2	0.55	0.0744	1	BP
GO:0099120	socially cooperative development	2	2	0.55	0.0744	1	BP
GO:0007567	parturition	2	2	0.55	0.0744	1	BP
GO:0050884	neuromuscular process controlling postur...	2	2	0.55	0.0744	1	BP
GO:0007512	adult heart development	2	2	0.55	0.0744	1	BP
GO:0031152	aggregation involved in sorocarp develop...	2	2	0.55	0.0744	1	BP
GO:0042304	regulation of fatty acid biosynthetic pr...	2	2	0.55	0.0744	1	BP
GO:2000969	positive regulation of AMPA receptor act...	2	2	0.55	0.0744	1	BP
GO:0014050	negative regulation of glutamate secreti...	2	2	0.55	0.0744	1	BP
GO:0098816	mini excitatory postsynaptic potential	2	2	0.55	0.0744	1	BP
GO:0045988	negative regulation of striated muscle c...	2	2	0.55	0.0744	1	BP
GO:0055010	ventricular cardiac muscle tissue morpho...	2	2	0.55	0.0744	1	BP
GO:0106071	positive regulation of adenylate cyclase...	2	2	0.55	0.0744	1	BP
GO:0003321	positive regulation of blood pressure by...	2	2	0.55	0.0744	1	BP
GO:0042438	melanin biosynthetic process	2	2	0.55	0.0744	1	BP
GO:0043392	negative regulation of DNA binding	2	2	0.55	0.0744	1	BP
GO:0006469	negative regulation of protein kinase ac...	12	6	3.28	0.0782	1	BP
GO:0072330	monocarboxylic acid biosynthetic process	12	6	3.28	0.0782	1	BP
GO:0043408	regulation of MAPK cascade	39	15	10.66	0.0804	1	BP
GO:0042254	ribosome biogenesis	15	7	4.1	0.084	1	BP
GO:0140013	meiotic nuclear division	15	7	4.1	0.084	1	BP
GO:0031398	positive regulation of protein ubiquitin...	15	7	4.1	0.084	1	BP
GO:0048771	tissue remodeling	15	7	4.1	0.084	1	BP
GO:0032787	monocarboxylic acid metabolic process	33	13	9.02	0.0846	1	BP
GO:0009895	negative regulation of catabolic process	21	9	5.74	0.0883	1	BP
GO:0007472	wing disc morphogenesis	21	9	5.74	0.0883	1	BP
GO:0071453	cellular response to oxygen levels	21	9	5.74	0.0883	1	BP
GO:1903320	regulation of protein modification by sm...	24	10	6.56	0.0884	1	BP
GO:1902667	regulation of axon guidance	7	4	1.91	0.0929	1	BP
GO:1903825	organic acid transmembrane transport	7	4	1.91	0.0929	1	BP
GO:0003208	cardiac ventricle morphogenesis	7	4	1.91	0.0929	1	BP
GO:0033865	nucleoside bisphosphate metabolic proces...	7	4	1.91	0.0929	1	BP
GO:0033875	ribonucleoside bisphosphate metabolic pr...	7	4	1.91	0.0929	1	BP
GO:0008033	tRNA processing	7	4	1.91	0.0929	1	BP
GO:0002026	regulation of the force of heart contrac...	7	4	1.91	0.0929	1	BP
GO:0050728	negative regulation of inflammatory resp...	7	4	1.91	0.0929	1	BP
GO:1905039	carboxylic acid transmembrane transport	7	4	1.91	0.0929	1	BP
GO:0098739	import across plasma membrane	7	4	1.91	0.0929	1	BP
GO:0034032	purine nucleoside bisphosphate metabolic...	7	4	1.91	0.0929	1	BP
GO:0051701	biological process involved in interacti...	7	4	1.91	0.0929	1	BP
GO:0033993	response to lipid	56	20	15.3	0.0964	1	BP
GO:0006351	DNA-templated transcription	162	51	44.27	0.1047	1	BP
GO:0019217	regulation of fatty acid metabolic proce...	10	5	2.73	0.1066	1	BP
GO:0043409	negative regulation of MAPK cascade	10	5	2.73	0.1066	1	BP
GO:0016052	carbohydrate catabolic process	10	5	2.73	0.1066	1	BP
GO:0007034	vacuolar transport	10	5	2.73	0.1066	1	BP
GO:0006399	tRNA metabolic process	10	5	2.73	0.1066	1	BP
GO:0007187	G protein-coupled receptor signaling pat...	10	5	2.73	0.1066	1	BP
GO:0045823	positive regulation of heart contraction	10	5	2.73	0.1066	1	BP
GO:0006576	cellular biogenic amine metabolic proces...	10	5	2.73	0.1066	1	BP
GO:0042398	cellular modified amino acid biosyntheti...	10	5	2.73	0.1066	1	BP
GO:0009101	glycoprotein biosynthetic process	10	5	2.73	0.1066	1	BP
GO:1901137	carbohydrate derivative biosynthetic pro...	31	12	8.47	0.1079	1	BP
GO:0007517	muscle organ development	31	12	8.47	0.1079	1	BP
GO:0043436	oxoacid metabolic process	60	21	16.4	0.108	1	BP
GO:0006082	organic acid metabolic process	60	21	16.4	0.108	1	BP
GO:1901617	organic hydroxy compound biosynthetic pr...	13	6	3.55	0.1132	1	BP
GO:0033673	negative regulation of kinase activity	13	6	3.55	0.1132	1	BP
GO:0051348	negative regulation of transferase activ...	13	6	3.55	0.1132	1	BP
GO:0032355	response to estradiol	13	6	3.55	0.1132	1	BP
GO:0006790	sulfur compound metabolic process	25	10	6.83	0.1133	1	BP
GO:0006631	fatty acid metabolic process	25	10	6.83	0.1133	1	BP
GO:0032774	RNA biosynthetic process	163	51	44.54	0.1153	1	BP
GO:0097659	nucleic acid-templated transcription	163	51	44.54	0.1153	1	BP
GO:0034620	cellular response to unfolded protein	16	7	4.37	0.1159	1	BP
GO:1903322	positive regulation of protein modificat...	16	7	4.37	0.1159	1	BP
GO:0009100	glycoprotein metabolic process	16	7	4.37	0.1159	1	BP
GO:0001933	negative regulation of protein phosphory...	19	8	5.19	0.1162	1	BP
GO:0031326	regulation of cellular biosynthetic proc...	199	61	54.38	0.1237	1	BP
GO:1901566	organonitrogen compound biosynthetic pro...	98	32	26.78	0.1244	1	BP
GO:0006366	transcription by RNA polymerase II	129	41	35.25	0.1251	1	BP
GO:0006325	chromatin organization	35	13	9.56	0.1276	1	BP
GO:0043407	negative regulation of MAP kinase activi...	5	3	1.37	0.1288	1	BP
GO:0044409	entry into host	5	3	1.37	0.1288	1	BP
GO:1904892	regulation of receptor signaling pathway...	5	3	1.37	0.1288	1	BP
GO:0044275	cellular carbohydrate catabolic process	5	3	1.37	0.1288	1	BP
GO:0042698	ovulation cycle	5	3	1.37	0.1288	1	BP
GO:1904646	cellular response to amyloid-beta	5	3	1.37	0.1288	1	BP
GO:0046425	regulation of receptor signaling pathway...	5	3	1.37	0.1288	1	BP
GO:0097421	liver regeneration	5	3	1.37	0.1288	1	BP
GO:0008333	endosome to lysosome transport	5	3	1.37	0.1288	1	BP
GO:0035809	regulation of urine volume	5	3	1.37	0.1288	1	BP
GO:2000573	positive regulation of DNA biosynthetic ...	5	3	1.37	0.1288	1	BP
GO:0051339	regulation of lyase activity	5	3	1.37	0.1288	1	BP
GO:0003044	regulation of systemic arterial blood pr...	5	3	1.37	0.1288	1	BP
GO:1903312	negative regulation of mRNA metabolic pr...	5	3	1.37	0.1288	1	BP
GO:0006694	steroid biosynthetic process	5	3	1.37	0.1288	1	BP
GO:0098781	ncRNA transcription	5	3	1.37	0.1288	1	BP
GO:0042311	vasodilation	5	3	1.37	0.1288	1	BP
GO:0044000	movement in host	5	3	1.37	0.1288	1	BP
GO:0042475	odontogenesis of dentin-containing tooth	5	3	1.37	0.1288	1	BP
GO:0031279	regulation of cyclase activity	5	3	1.37	0.1288	1	BP
GO:0032101	regulation of response to external stimu...	48	17	13.12	0.1288	1	BP
GO:0009889	regulation of biosynthetic process	200	61	54.65	0.1348	1	BP
GO:0043603	cellular amide metabolic process	75	25	20.49	0.1361	1	BP
GO:0070588	calcium ion transmembrane transport	29	11	7.92	0.1371	1	BP
GO:0035120	post-embryonic appendage morphogenesis	26	10	7.1	0.1418	1	BP
GO:0015711	organic anion transport	26	10	7.1	0.1418	1	BP
GO:0010942	positive regulation of cell death	52	18	14.21	0.1437	1	BP
GO:0006355	regulation of DNA-templated transcriptio...	155	48	42.36	0.1457	1	BP
GO:0031324	negative regulation of cellular metaboli...	141	44	38.53	0.1458	1	BP
GO:0051260	protein homooligomerization	23	9	6.29	0.1462	1	BP
GO:0015980	energy derivation by oxidation of organi...	23	9	6.29	0.1462	1	BP
GO:0015931	nucleobase-containing compound transport	8	4	2.19	0.1472	1	BP
GO:0006940	regulation of smooth muscle contraction	8	4	2.19	0.1472	1	BP
GO:1900046	regulation of hemostasis	8	4	2.19	0.1472	1	BP
GO:1904645	response to amyloid-beta	8	4	2.19	0.1472	1	BP
GO:0035108	limb morphogenesis	8	4	2.19	0.1472	1	BP
GO:0006112	energy reserve metabolic process	8	4	2.19	0.1472	1	BP
GO:0035249	synaptic transmission, glutamatergic	8	4	2.19	0.1472	1	BP
GO:0006750	glutathione biosynthetic process	8	4	2.19	0.1472	1	BP
GO:1900271	regulation of long-term synaptic potenti...	8	4	2.19	0.1472	1	BP
GO:0046849	bone remodeling	8	4	2.19	0.1472	1	BP
GO:0030193	regulation of blood coagulation	8	4	2.19	0.1472	1	BP
GO:1990823	response to leukemia inhibitory factor	8	4	2.19	0.1472	1	BP
GO:1990830	cellular response to leukemia inhibitory...	8	4	2.19	0.1472	1	BP
GO:0009415	response to water	8	4	2.19	0.1472	1	BP
GO:0006633	fatty acid biosynthetic process	8	4	2.19	0.1472	1	BP
GO:0007585	respiratory gaseous exchange by respirat...	8	4	2.19	0.1472	1	BP
GO:0050818	regulation of coagulation	8	4	2.19	0.1472	1	BP
GO:0019184	nonribosomal peptide biosynthetic proces...	8	4	2.19	0.1472	1	BP
GO:0031100	animal organ regeneration	8	4	2.19	0.1472	1	BP
GO:0051090	regulation of DNA-binding transcription ...	20	8	5.47	0.1501	1	BP
GO:0031330	negative regulation of cellular cataboli...	20	8	5.47	0.1501	1	BP
GO:0007519	skeletal muscle tissue development	20	8	5.47	0.1501	1	BP
GO:0044092	negative regulation of molecular functio...	49	17	13.39	0.1504	1	BP
GO:0006357	regulation of transcription by RNA polym...	124	39	33.88	0.1518	1	BP
GO:0016032	viral process	17	7	4.65	0.1531	1	BP
GO:0031099	regeneration	17	7	4.65	0.1531	1	BP
GO:0018205	peptidyl-lysine modification	17	7	4.65	0.1531	1	BP
GO:0035967	cellular response to topologically incor...	17	7	4.65	0.1531	1	BP
GO:0003206	cardiac chamber morphogenesis	11	5	3.01	0.1536	1	BP
GO:0007030	Golgi organization	11	5	3.01	0.1536	1	BP
GO:0016485	protein processing	11	5	3.01	0.1536	1	BP
GO:0019915	lipid storage	11	5	3.01	0.1536	1	BP
GO:0050727	regulation of inflammatory response	11	5	3.01	0.1536	1	BP
GO:0006937	regulation of muscle contraction	14	6	3.83	0.1547	1	BP
GO:0010565	regulation of cellular ketone metabolic ...	14	6	3.83	0.1547	1	BP
GO:0031646	positive regulation of nervous system pr...	14	6	3.83	0.1547	1	BP
GO:0045444	fat cell differentiation	14	6	3.83	0.1547	1	BP
GO:0010001	glial cell differentiation	14	6	3.83	0.1547	1	BP
GO:0051384	response to glucocorticoid	14	6	3.83	0.1547	1	BP
GO:0019752	carboxylic acid metabolic process	56	19	15.3	0.1583	1	BP
GO:1903506	regulation of nucleic acid-templated tra...	156	48	42.63	0.1592	1	BP
GO:2001141	regulation of RNA biosynthetic process	156	48	42.63	0.1592	1	BP
GO:0035107	appendage morphogenesis	33	12	9.02	0.1597	1	BP
GO:0034645	cellular macromolecule biosynthetic proc...	220	66	60.12	0.1608	1	BP
GO:0006518	peptide metabolic process	63	21	17.22	0.1644	1	BP
GO:0002165	instar larval or pupal development	43	15	11.75	0.165	1	BP
GO:0009059	macromolecule biosynthetic process	224	67	61.21	0.1661	1	BP
GO:1901360	organic cyclic compound metabolic proces...	282	83	77.06	0.1706	1	BP
GO:0061061	muscle structure development	60	20	16.4	0.1725	1	BP
GO:0051253	negative regulation of RNA metabolic pro...	77	25	21.04	0.1732	1	BP
GO:0031644	regulation of nervous system process	27	10	7.38	0.1736	1	BP
GO:0035114	imaginal disc-derived appendage morphoge...	27	10	7.38	0.1736	1	BP
GO:0048737	imaginal disc-derived appendage developm...	27	10	7.38	0.1736	1	BP
GO:0010876	lipid localization	24	9	6.56	0.1808	1	BP
GO:0035220	wing disc development	24	9	6.56	0.1808	1	BP
GO:0048841	regulation of axon extension involved in...	3	2	0.82	0.1828	1	BP
GO:0048846	axon extension involved in axon guidance	3	2	0.82	0.1828	1	BP
GO:0010888	negative regulation of lipid storage	3	2	0.82	0.1828	1	BP
GO:0050651	dermatan sulfate proteoglycan biosynthet...	3	2	0.82	0.1828	1	BP
GO:0050655	dermatan sulfate proteoglycan metabolic ...	3	2	0.82	0.1828	1	BP
