GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:0043058	regulation of backward locomotion	14	9	2.7	0.00027	1	BP
GO:0002121	inter-male aggressive behavior	14	9	2.7	0.00027	1	BP
GO:0007214	gamma-aminobutyric acid signaling pathwa...	12	8	2.32	0.00043	1	BP
GO:0019722	calcium-mediated signaling	50	20	9.66	5e-04	1	BP
GO:0009612	response to mechanical stimulus	72	26	13.91	5e-04	1	BP
GO:2000001	regulation of DNA damage checkpoint	4	4	0.77	0.00138	1	BP
GO:1902476	chloride transmembrane transport	29	13	5.6	0.00143	1	BP
GO:0090328	regulation of olfactory learning	11	7	2.13	0.00154	1	BP
GO:0008016	regulation of heart contraction	47	18	9.08	0.00173	1	BP
GO:0046928	regulation of neurotransmitter secretion	23	11	4.44	0.00175	1	BP
GO:0048013	ephrin receptor signaling pathway	9	6	1.74	0.00248	1	BP
GO:0050805	negative regulation of synaptic transmis...	38	15	7.34	0.00295	1	BP
GO:0060996	dendritic spine development	21	10	4.06	0.00297	1	BP
GO:0031032	actomyosin structure organization	42	16	8.11	0.0033	1	BP
GO:0016322	neuron remodeling	25	11	4.83	0.00398	1	BP
GO:0048663	neuron fate commitment	47	17	9.08	0.00466	1	BP
GO:0007416	synapse assembly	63	21	12.17	0.00532	1	BP
GO:1903391	regulation of adherens junction organiza...	16	8	3.09	0.00544	1	BP
GO:0050999	regulation of nitric-oxide synthase acti...	13	7	2.51	0.00558	1	BP
GO:0016486	peptide hormone processing	5	4	0.97	0.00583	1	BP
GO:0006836	neurotransmitter transport	72	28	13.91	0.00629	1	BP
GO:0045672	positive regulation of osteoclast differ...	3	3	0.58	0.00717	1	BP
GO:0051036	regulation of endosome size	3	3	0.58	0.00717	1	BP
GO:0032525	somite rostral/caudal axis specification	3	3	0.58	0.00717	1	BP
GO:0060749	mammary gland alveolus development	3	3	0.58	0.00717	1	BP
GO:2000251	positive regulation of actin cytoskeleto...	3	3	0.58	0.00717	1	BP
GO:0042058	regulation of epidermal growth factor re...	27	11	5.22	0.00803	1	BP
GO:0010812	negative regulation of cell-substrate ad...	8	5	1.55	0.0088	1	BP
GO:0010458	exit from mitosis	8	5	1.55	0.0088	1	BP
GO:0071805	potassium ion transmembrane transport	31	12	5.99	0.00915	1	BP
GO:0070206	protein trimerization	14	7	2.7	0.00933	1	BP
GO:0010970	transport along microtubule	24	10	4.64	0.00948	1	BP
GO:0001505	regulation of neurotransmitter levels	95	33	18.35	0.01106	1	BP
GO:0071496	cellular response to external stimulus	75	23	14.49	0.01118	1	BP
GO:0050807	regulation of synapse organization	67	21	12.95	0.0116	1	BP
GO:1901888	regulation of cell junction assembly	67	21	12.95	0.0116	1	BP
GO:0019098	reproductive behavior	67	21	12.95	0.0116	1	BP
GO:0050848	regulation of calcium-mediated signaling	25	10	4.83	0.01315	1	BP
GO:0048665	neuron fate specification	25	10	4.83	0.01315	1	BP
GO:0007600	sensory perception	150	40	28.98	0.01401	1	BP
GO:0050906	detection of stimulus involved in sensor...	44	15	8.5	0.01407	1	BP
GO:0051124	synaptic assembly at neuromuscular junct...	48	16	9.27	0.01431	1	BP
GO:0043255	regulation of carbohydrate biosynthetic ...	15	7	2.9	0.01465	1	BP
GO:0051592	response to calcium ion	29	11	5.6	0.01471	1	BP
GO:0050849	negative regulation of calcium-mediated ...	6	4	1.16	0.01482	1	BP
GO:0002920	regulation of humoral immune response	6	4	1.16	0.01482	1	BP
GO:1901673	regulation of mitotic spindle assembly	6	4	1.16	0.01482	1	BP
GO:0001967	suckling behavior	6	4	1.16	0.01482	1	BP
GO:0001953	negative regulation of cell-matrix adhes...	6	4	1.16	0.01482	1	BP
GO:0016311	dephosphorylation	81	24	15.65	0.01509	1	BP
GO:0001708	cell fate specification	77	23	14.88	0.01557	1	BP
GO:0110020	regulation of actomyosin structure organ...	22	9	4.25	0.01567	1	BP
GO:0051481	negative regulation of cytosolic calcium...	12	6	2.32	0.01614	1	BP
GO:0060997	dendritic spine morphogenesis	12	6	2.32	0.01614	1	BP
GO:0070207	protein homotrimerization	12	6	2.32	0.01614	1	BP
GO:0007617	mating behavior	37	13	7.15	0.01666	1	BP
GO:0007618	mating	37	13	7.15	0.01666	1	BP
GO:0006111	regulation of gluconeogenesis	9	5	1.74	0.01669	1	BP
GO:0015918	sterol transport	9	5	1.74	0.01669	1	BP
GO:0036003	positive regulation of transcription fro...	9	5	1.74	0.01669	1	BP
GO:0097720	calcineurin-mediated signaling	9	5	1.74	0.01669	1	BP
GO:0033173	calcineurin-NFAT signaling cascade	9	5	1.74	0.01669	1	BP
GO:0007623	circadian rhythm	61	19	11.79	0.01715	1	BP
GO:0010675	regulation of cellular carbohydrate meta...	26	10	5.02	0.01778	1	BP
GO:0035637	multicellular organismal signaling	34	12	6.57	0.02035	1	BP
GO:0050954	sensory perception of mechanical stimulu...	62	19	11.98	0.02045	1	BP
GO:0031323	regulation of cellular metabolic process	797	172	153.99	0.02178	1	BP
GO:0038093	Fc receptor signaling pathway	16	7	3.09	0.02181	1	BP
GO:0071277	cellular response to calcium ion	16	7	3.09	0.02181	1	BP
GO:0050885	neuromuscular process controlling balanc...	16	7	3.09	0.02181	1	BP
GO:0007528	neuromuscular junction development	67	20	12.95	0.02351	1	BP
GO:0051606	detection of stimulus	84	24	16.23	0.02362	1	BP
GO:0021559	trigeminal nerve development	4	3	0.77	0.02454	1	BP
GO:0032488	Cdc42 protein signal transduction	4	3	0.77	0.02454	1	BP
GO:0007464	R3/R4 cell fate commitment	4	3	0.77	0.02454	1	BP
GO:0021979	hypothalamus cell differentiation	4	3	0.77	0.02454	1	BP
GO:1900120	regulation of receptor binding	4	3	0.77	0.02454	1	BP
GO:0002070	epithelial cell maturation	4	3	0.77	0.02454	1	BP
GO:0051895	negative regulation of focal adhesion as...	4	3	0.77	0.02454	1	BP
GO:0060644	mammary gland epithelial cell differenti...	4	3	0.77	0.02454	1	BP
GO:0035994	response to muscle stretch	4	3	0.77	0.02454	1	BP
GO:0035902	response to immobilization stress	4	3	0.77	0.02454	1	BP
GO:0150118	negative regulation of cell-substrate ju...	4	3	0.77	0.02454	1	BP
GO:0002759	regulation of antimicrobial humoral resp...	4	3	0.77	0.02454	1	BP
GO:0048056	R3/R4 cell differentiation	4	3	0.77	0.02454	1	BP
GO:1901224	positive regulation of NIK/NF-kappaB sig...	4	3	0.77	0.02454	1	BP
GO:0070588	calcium ion transmembrane transport	59	18	11.4	0.02485	1	BP
GO:0002768	immune response-regulating cell surface ...	31	11	5.99	0.02489	1	BP
GO:0033238	regulation of cellular amine metabolic p...	13	6	2.51	0.02519	1	BP
GO:0051489	regulation of filopodium assembly	13	6	2.51	0.02519	1	BP
GO:0051893	regulation of focal adhesion assembly	13	6	2.51	0.02519	1	BP
GO:0150116	regulation of cell-substrate junction or...	13	6	2.51	0.02519	1	BP
GO:0008088	axo-dendritic transport	13	6	2.51	0.02519	1	BP
GO:0090109	regulation of cell-substrate junction as...	13	6	2.51	0.02519	1	BP
GO:0106027	neuron projection organization	20	8	3.86	0.02588	1	BP
GO:0010906	regulation of glucose metabolic process	20	8	3.86	0.02588	1	BP
GO:0042059	negative regulation of epidermal growth ...	20	8	3.86	0.02588	1	BP
GO:0097061	dendritic spine organization	20	8	3.86	0.02588	1	BP
GO:1901185	negative regulation of ERBB signaling pa...	20	8	3.86	0.02588	1	BP
GO:0000002	mitochondrial genome maintenance	10	5	1.93	0.02818	1	BP
GO:0006658	phosphatidylserine metabolic process	10	5	1.93	0.02818	1	BP
GO:0031668	cellular response to extracellular stimu...	64	19	12.37	0.02847	1	BP
GO:0043149	stress fiber assembly	24	9	4.64	0.02867	1	BP
GO:0030038	contractile actin filament bundle assemb...	24	9	4.64	0.02867	1	BP
GO:0032222	regulation of synaptic transmission, cho...	7	4	1.35	0.02935	1	BP
GO:0051491	positive regulation of filopodium assemb...	7	4	1.35	0.02935	1	BP
GO:1903393	positive regulation of adherens junction...	7	4	1.35	0.02935	1	BP
GO:0006378	mRNA polyadenylation	7	4	1.35	0.02935	1	BP
GO:0043162	ubiquitin-dependent protein catabolic pr...	7	4	1.35	0.02935	1	BP
GO:0045022	early endosome to late endosome transpor...	7	4	1.35	0.02935	1	BP
GO:0043631	RNA polyadenylation	7	4	1.35	0.02935	1	BP
GO:0097152	mesenchymal cell apoptotic process	7	4	1.35	0.02935	1	BP
GO:1901222	regulation of NIK/NF-kappaB signaling	7	4	1.35	0.02935	1	BP
GO:0050771	negative regulation of axonogenesis	7	4	1.35	0.02935	1	BP
GO:0009582	detection of abiotic stimulus	60	18	11.59	0.02937	1	BP
GO:0006816	calcium ion transport	73	21	14.1	0.03082	1	BP
GO:0043620	regulation of DNA-templated transcriptio...	17	7	3.28	0.03108	1	BP
GO:0043618	regulation of transcription from RNA pol...	17	7	3.28	0.03108	1	BP
GO:0090307	mitotic spindle assembly	17	7	3.28	0.03108	1	BP
GO:0050851	antigen receptor-mediated signaling path...	17	7	3.28	0.03108	1	BP
GO:0007626	locomotory behavior	108	29	20.87	0.0313	1	BP
GO:0016236	macroautophagy	48	15	9.27	0.03156	1	BP
GO:0007631	feeding behavior	48	15	9.27	0.03156	1	BP
GO:0051963	regulation of synapse assembly	48	15	9.27	0.03156	1	BP
GO:0009416	response to light stimulus	82	23	15.84	0.03257	1	BP
GO:0051492	regulation of stress fiber assembly	21	8	4.06	0.03497	1	BP
GO:0042745	circadian sleep/wake cycle	21	8	4.06	0.03497	1	BP
GO:0042749	regulation of circadian sleep/wake cycle	21	8	4.06	0.03497	1	BP
GO:0071241	cellular response to inorganic substance	57	17	11.01	0.03564	1	BP
GO:0009581	detection of external stimulus	57	17	11.01	0.03564	1	BP
GO:0045944	positive regulation of transcription by ...	210	51	40.57	0.03572	1	BP
GO:0042067	establishment of ommatidial planar polar...	14	6	2.7	0.03707	1	BP
GO:0060998	regulation of dendritic spine developmen...	14	6	2.7	0.03707	1	BP
GO:0019216	regulation of lipid metabolic process	70	20	13.52	0.03712	1	BP
GO:0036490	regulation of translation in response to...	2	2	0.39	0.03725	1	BP
GO:0021767	mammillary body development	2	2	0.39	0.03725	1	BP
GO:0045662	negative regulation of myoblast differen...	2	2	0.39	0.03725	1	BP
GO:0008348	negative regulation of antimicrobial hum...	2	2	0.39	0.03725	1	BP
GO:0034608	vulval location	2	2	0.39	0.03725	1	BP
GO:0010872	regulation of cholesterol esterification	2	2	0.39	0.03725	1	BP
GO:0010874	regulation of cholesterol efflux	2	2	0.39	0.03725	1	BP
GO:0001829	trophectodermal cell differentiation	2	2	0.39	0.03725	1	BP
GO:0021855	hypothalamus cell migration	2	2	0.39	0.03725	1	BP
GO:0042994	cytoplasmic sequestering of transcriptio...	2	2	0.39	0.03725	1	BP
GO:0002921	negative regulation of humoral immune re...	2	2	0.39	0.03725	1	BP
GO:0030587	sorocarp development	2	2	0.39	0.03725	1	BP
GO:0060074	synapse maturation	2	2	0.39	0.03725	1	BP
GO:0010511	regulation of phosphatidylinositol biosy...	2	2	0.39	0.03725	1	BP
GO:0010513	positive regulation of phosphatidylinosi...	2	2	0.39	0.03725	1	BP
GO:0032371	regulation of sterol transport	2	2	0.39	0.03725	1	BP
GO:0032374	regulation of cholesterol transport	2	2	0.39	0.03725	1	BP
GO:0071073	positive regulation of phospholipid bios...	2	2	0.39	0.03725	1	BP
GO:0040021	hermaphrodite germ-line sex determinatio...	2	2	0.39	0.03725	1	BP
GO:0099120	socially cooperative development	2	2	0.39	0.03725	1	BP
GO:0051000	positive regulation of nitric-oxide synt...	2	2	0.39	0.03725	1	BP
GO:0072284	metanephric S-shaped body morphogenesis	2	2	0.39	0.03725	1	BP
GO:0035309	wing and notum subfield formation	2	2	0.39	0.03725	1	BP
GO:1904290	negative regulation of mitotic DNA damag...	2	2	0.39	0.03725	1	BP
GO:1904289	regulation of mitotic DNA damage checkpo...	2	2	0.39	0.03725	1	BP
GO:1901977	negative regulation of cell cycle checkp...	2	2	0.39	0.03725	1	BP
GO:1900454	positive regulation of long-term synapti...	2	2	0.39	0.03725	1	BP
GO:0021985	neurohypophysis development	2	2	0.39	0.03725	1	BP
GO:0099563	modification of synaptic structure	2	2	0.39	0.03725	1	BP
GO:1900122	positive regulation of receptor binding	2	2	0.39	0.03725	1	BP
GO:1903334	positive regulation of protein folding	2	2	0.39	0.03725	1	BP
GO:0032847	regulation of cellular pH reduction	2	2	0.39	0.03725	1	BP
GO:0032849	positive regulation of cellular pH reduc...	2	2	0.39	0.03725	1	BP
GO:0003334	keratinocyte development	2	2	0.39	0.03725	1	BP
GO:0007225	patched ligand maturation	2	2	0.39	0.03725	1	BP
GO:0099638	endosome to plasma membrane protein tran...	2	2	0.39	0.03725	1	BP
GO:0031152	aggregation involved in sorocarp develop...	2	2	0.39	0.03725	1	BP
GO:0060743	epithelial cell maturation involved in p...	2	2	0.39	0.03725	1	BP
GO:0031268	pseudopodium organization	2	2	0.39	0.03725	1	BP
GO:0042006	masculinization of hermaphroditic germ-l...	2	2	0.39	0.03725	1	BP
GO:0035502	metanephric part of ureteric bud develop...	2	2	0.39	0.03725	1	BP
GO:0051835	positive regulation of synapse structura...	2	2	0.39	0.03725	1	BP
GO:2000002	negative regulation of DNA damage checkp...	2	2	0.39	0.03725	1	BP
GO:0002479	antigen processing and presentation of e...	2	2	0.39	0.03725	1	BP
GO:0061030	epithelial cell differentiation involved...	2	2	0.39	0.03725	1	BP
GO:0038189	neuropilin signaling pathway	2	2	0.39	0.03725	1	BP
GO:0006751	glutathione catabolic process	2	2	0.39	0.03725	1	BP
GO:0034465	response to carbon monoxide	2	2	0.39	0.03725	1	BP
GO:0034433	steroid esterification	2	2	0.39	0.03725	1	BP
GO:0034434	sterol esterification	2	2	0.39	0.03725	1	BP
GO:0034435	cholesterol esterification	2	2	0.39	0.03725	1	BP
GO:0009726	detection of endogenous stimulus	2	2	0.39	0.03725	1	BP
GO:1902732	positive regulation of chondrocyte proli...	2	2	0.39	0.03725	1	BP
GO:0097411	hypoxia-inducible factor-1alpha signalin...	2	2	0.39	0.03725	1	BP
GO:0061441	renal artery morphogenesis	2	2	0.39	0.03725	1	BP
GO:0061438	renal system vasculature morphogenesis	2	2	0.39	0.03725	1	BP
GO:0061439	kidney vasculature morphogenesis	2	2	0.39	0.03725	1	BP
GO:0070291	N-acylethanolamine metabolic process	2	2	0.39	0.03725	1	BP
GO:0098630	aggregation of unicellular organisms	2	2	0.39	0.03725	1	BP
GO:0072050	S-shaped body morphogenesis	2	2	0.39	0.03725	1	BP
GO:0002634	regulation of germinal center formation	2	2	0.39	0.03725	1	BP
GO:0051928	positive regulation of calcium ion trans...	25	9	4.83	0.03741	1	BP
GO:0051783	regulation of nuclear division	49	15	9.47	0.03772	1	BP
GO:0051171	regulation of nitrogen compound metaboli...	737	158	142.4	0.03866	1	BP
GO:0030431	sleep	29	10	5.6	0.0388	1	BP
GO:0050803	regulation of synapse structure or activ...	79	22	15.26	0.03901	1	BP
GO:0080090	regulation of primary metabolic process	763	163	147.42	0.03987	1	BP
GO:0019219	regulation of nucleobase-containing comp...	523	115	101.05	0.04258	1	BP
GO:0035773	insulin secretion involved in cellular r...	18	7	3.48	0.04267	1	BP
GO:0030317	flagellated sperm motility	18	7	3.48	0.04267	1	BP
GO:0061178	regulation of insulin secretion involved...	18	7	3.48	0.04267	1	BP
GO:0097722	sperm motility	18	7	3.48	0.04267	1	BP
GO:0048016	inositol phosphate-mediated signaling	11	5	2.13	0.04365	1	BP
GO:0031326	regulation of cellular biosynthetic proc...	544	119	105.11	0.04515	1	BP
GO:1901889	negative regulation of cell junction ass...	22	8	4.25	0.046	1	BP
GO:0071248	cellular response to metal ion	46	14	8.89	0.04601	1	BP
GO:0008582	regulation of synaptic assembly at neuro...	42	13	8.11	0.04714	1	BP
GO:1902115	regulation of organelle assembly	42	13	8.11	0.04714	1	BP
GO:0050770	regulation of axonogenesis	42	13	8.11	0.04714	1	BP
GO:0044106	cellular amine metabolic process	26	9	5.02	0.0478	1	BP
GO:0048583	regulation of response to stimulus	598	139	115.54	0.04792	1	BP
GO:0019222	regulation of metabolic process	869	183	167.9	0.04797	1	BP
GO:0035303	regulation of dephosphorylation	38	12	7.34	0.04802	1	BP
GO:0040008	regulation of growth	209	50	40.38	0.04809	1	BP
GO:0010921	regulation of phosphatase activity	30	10	5.8	0.04854	1	BP
GO:0042752	regulation of circadian rhythm	34	11	6.57	0.04854	1	BP
GO:0098927	vesicle-mediated transport between endos...	8	4	1.55	0.04991	1	BP
GO:0106056	regulation of calcineurin-mediated signa...	8	4	1.55	0.04991	1	BP
GO:0070936	protein K48-linked ubiquitination	8	4	1.55	0.04991	1	BP
GO:0071392	cellular response to estradiol stimulus	8	4	1.55	0.04991	1	BP
GO:0051497	negative regulation of stress fiber asse...	8	4	1.55	0.04991	1	BP
GO:0051412	response to corticosterone	8	4	1.55	0.04991	1	BP
GO:1903361	protein localization to basolateral plas...	8	4	1.55	0.04991	1	BP
GO:0038061	NIK/NF-kappaB signaling	8	4	1.55	0.04991	1	BP
GO:0009065	glutamine family amino acid catabolic pr...	8	4	1.55	0.04991	1	BP
GO:0031290	retinal ganglion cell axon guidance	8	4	1.55	0.04991	1	BP
GO:0051823	regulation of synapse structural plastic...	8	4	1.55	0.04991	1	BP
GO:0030301	cholesterol transport	8	4	1.55	0.04991	1	BP
GO:0090169	regulation of spindle assembly	8	4	1.55	0.04991	1	BP
GO:0042694	muscle cell fate specification	8	4	1.55	0.04991	1	BP
GO:0070884	regulation of calcineurin-NFAT signaling...	8	4	1.55	0.04991	1	BP
GO:0001782	B cell homeostasis	8	4	1.55	0.04991	1	BP
GO:0048667	cell morphogenesis involved in neuron di...	224	53	43.28	0.05115	1	BP
GO:0019319	hexose biosynthetic process	15	6	2.9	0.05203	1	BP
GO:0006094	gluconeogenesis	15	6	2.9	0.05203	1	BP
GO:0080164	regulation of nitric oxide metabolic pro...	15	6	2.9	0.05203	1	BP
GO:0009064	glutamine family amino acid metabolic pr...	15	6	2.9	0.05203	1	BP
GO:0046209	nitric oxide metabolic process	15	6	2.9	0.05203	1	BP
GO:0006809	nitric oxide biosynthetic process	15	6	2.9	0.05203	1	BP
GO:0045428	regulation of nitric oxide biosynthetic ...	15	6	2.9	0.05203	1	BP
GO:0048041	focal adhesion assembly	15	6	2.9	0.05203	1	BP
GO:0045661	regulation of myoblast differentiation	5	3	0.97	0.05261	1	BP
GO:2000641	regulation of early endosome to late end...	5	3	0.97	0.05261	1	BP
GO:0061526	acetylcholine secretion	5	3	0.97	0.05261	1	BP
GO:0036150	phosphatidylserine acyl-chain remodeling	5	3	0.97	0.05261	1	BP
GO:0007096	regulation of exit from mitosis	5	3	0.97	0.05261	1	BP
GO:0036257	multivesicular body organization	5	3	0.97	0.05261	1	BP
GO:0036258	multivesicular body assembly	5	3	0.97	0.05261	1	BP
GO:1903392	negative regulation of adherens junction...	5	3	0.97	0.05261	1	BP
GO:0051443	positive regulation of ubiquitin-protein...	5	3	0.97	0.05261	1	BP
GO:0002076	osteoblast development	5	3	0.97	0.05261	1	BP
GO:0002031	G protein-coupled receptor internalizati...	5	3	0.97	0.05261	1	BP
GO:0043171	peptide catabolic process	5	3	0.97	0.05261	1	BP
GO:0051589	negative regulation of neurotransmitter ...	5	3	0.97	0.05261	1	BP
GO:0046755	viral budding	5	3	0.97	0.05261	1	BP
GO:0045722	positive regulation of gluconeogenesis	5	3	0.97	0.05261	1	BP
GO:0072017	distal tubule development	5	3	0.97	0.05261	1	BP
GO:0048008	platelet-derived growth factor receptor ...	5	3	0.97	0.05261	1	BP
GO:2000811	negative regulation of anoikis	5	3	0.97	0.05261	1	BP
GO:0014848	urinary tract smooth muscle contraction	5	3	0.97	0.05261	1	BP
GO:0014832	urinary bladder smooth muscle contractio...	5	3	0.97	0.05261	1	BP
GO:0032042	mitochondrial DNA metabolic process	5	3	0.97	0.05261	1	BP
GO:0046929	negative regulation of neurotransmitter ...	5	3	0.97	0.05261	1	BP
GO:1904396	regulation of neuromuscular junction dev...	43	13	8.31	0.05618	1	BP
GO:0001952	regulation of cell-matrix adhesion	19	7	3.67	0.05672	1	BP
GO:0019730	antimicrobial humoral response	19	7	3.67	0.05672	1	BP
GO:0046889	positive regulation of lipid biosyntheti...	19	7	3.67	0.05672	1	BP
GO:0030216	keratinocyte differentiation	19	7	3.67	0.05672	1	BP
GO:0009267	cellular response to starvation	39	12	7.54	0.05774	1	BP
GO:0031669	cellular response to nutrient levels	56	16	10.82	0.05876	1	BP
GO:0009308	amine metabolic process	27	9	5.22	0.05994	1	BP
GO:0002429	immune response-activating cell surface ...	27	9	5.22	0.05994	1	BP
GO:0006970	response to osmotic stress	27	9	5.22	0.05994	1	BP
GO:1901796	regulation of signal transduction by p53...	27	9	5.22	0.05994	1	BP
GO:0009889	regulation of biosynthetic process	550	119	106.27	0.06132	1	BP
GO:0007638	mechanosensory behavior	12	5	2.32	0.0633	1	BP
GO:0009415	response to water	12	5	2.32	0.0633	1	BP
GO:0046552	photoreceptor cell fate commitment	12	5	2.32	0.0633	1	BP
GO:0045823	positive regulation of heart contraction	12	5	2.32	0.0633	1	BP
GO:0050852	T cell receptor signaling pathway	12	5	2.32	0.0633	1	BP
GO:0120039	plasma membrane bounded cell projection ...	227	53	43.86	0.06358	1	BP
GO:0048812	neuron projection morphogenesis	227	53	43.86	0.06358	1	BP
GO:0051924	regulation of calcium ion transport	44	13	8.5	0.06632	1	BP
GO:0009913	epidermal cell differentiation	57	16	11.01	0.06778	1	BP
GO:0001508	action potential	40	12	7.73	0.06868	1	BP
GO:2001057	reactive nitrogen species metabolic proc...	16	6	3.09	0.07016	1	BP
GO:0043050	pharyngeal pumping	16	6	3.09	0.07016	1	BP
GO:0048844	artery morphogenesis	16	6	3.09	0.07016	1	BP
GO:0061005	cell differentiation involved in kidney ...	16	6	3.09	0.07016	1	BP
GO:0046847	filopodium assembly	16	6	3.09	0.07016	1	BP
GO:0048512	circadian behavior	36	11	6.96	0.07083	1	BP
GO:0007622	rhythmic behavior	36	11	6.96	0.07083	1	BP
GO:0006644	phospholipid metabolic process	75	20	14.49	0.07147	1	BP
GO:0001558	regulation of cell growth	84	22	16.23	0.07193	1	BP
GO:1902905	positive regulation of supramolecular fi...	32	10	6.18	0.07263	1	BP
GO:0006006	glucose metabolic process	32	10	6.18	0.07263	1	BP
GO:0007601	visual perception	32	10	6.18	0.07263	1	BP
GO:0045834	positive regulation of lipid metabolic p...	32	10	6.18	0.07263	1	BP
GO:0048858	cell projection morphogenesis	229	53	44.25	0.07302	1	BP
GO:0045669	positive regulation of osteoblast differ...	20	7	3.86	0.07332	1	BP
GO:0019226	transmission of nerve impulse	20	7	3.86	0.07332	1	BP
GO:0060294	cilium movement involved in cell motilit...	20	7	3.86	0.07332	1	BP
GO:0050982	detection of mechanical stimulus	28	9	5.41	0.07389	1	BP
GO:0061387	regulation of extent of cell growth	28	9	5.41	0.07389	1	BP
GO:0032990	cell part morphogenesis	234	54	45.21	0.07403	1	BP
GO:0120035	regulation of plasma membrane bounded ce...	158	38	30.53	0.07409	1	BP
GO:0099173	postsynapse organization	24	8	4.64	0.07429	1	BP
GO:0010771	negative regulation of cell morphogenesi...	9	4	1.74	0.07649	1	BP
GO:0061844	antimicrobial humoral immune response me...	9	4	1.74	0.07649	1	BP
GO:0040026	positive regulation of vulval developmen...	9	4	1.74	0.07649	1	BP
GO:0072210	metanephric nephron development	9	4	1.74	0.07649	1	BP
GO:0010907	positive regulation of glucose metabolic...	9	4	1.74	0.07649	1	BP
GO:0021984	adenohypophysis development	9	4	1.74	0.07649	1	BP
GO:0007271	synaptic transmission, cholinergic	9	4	1.74	0.07649	1	BP
GO:0046528	imaginal disc fusion	9	4	1.74	0.07649	1	BP
GO:0046529	imaginal disc fusion, thorax closure	9	4	1.74	0.07649	1	BP
GO:0016197	endosomal transport	45	13	8.69	0.0776	1	BP
GO:0040011	locomotion	437	100	84.43	0.08007	1	BP
GO:0031344	regulation of cell projection organizati...	159	38	30.72	0.08025	1	BP
GO:0097193	intrinsic apoptotic signaling pathway	54	15	10.43	0.08167	1	BP
GO:0006366	transcription by RNA polymerase II	372	82	71.87	0.08187	1	BP
GO:0009628	response to abiotic stimulus	286	74	55.26	0.08369	1	BP
GO:0006357	regulation of transcription by RNA polym...	358	79	69.17	0.08529	1	BP
GO:0002764	immune response-regulating signaling pat...	50	14	9.66	0.0858	1	BP
GO:0030278	regulation of ossification	50	14	9.66	0.0858	1	BP
GO:0050953	sensory perception of light stimulus	33	10	6.38	0.08707	1	BP
GO:0010927	cellular component assembly involved in ...	33	10	6.38	0.08707	1	BP
GO:0002757	immune response-activating signal transd...	33	10	6.38	0.08707	1	BP
GO:0030308	negative regulation of cell growth	33	10	6.38	0.08707	1	BP
GO:0050975	sensory perception of touch	13	5	2.51	0.08712	1	BP
GO:0140253	cell-cell fusion	13	5	2.51	0.08712	1	BP
GO:0000768	syncytium formation by plasma membrane f...	13	5	2.51	0.08712	1	BP
GO:0007520	myoblast fusion	13	5	2.51	0.08712	1	BP
GO:1903727	positive regulation of phospholipid meta...	13	5	2.51	0.08712	1	BP
GO:0043551	regulation of phosphatidylinositol 3-kin...	13	5	2.51	0.08712	1	BP
GO:0035904	aorta development	13	5	2.51	0.08712	1	BP
GO:0045744	negative regulation of G protein-coupled...	13	5	2.51	0.08712	1	BP
GO:0006949	syncytium formation	13	5	2.51	0.08712	1	BP
GO:0032007	negative regulation of TOR signaling	13	5	2.51	0.08712	1	BP
GO:0048609	multicellular organismal reproductive pr...	329	73	63.57	0.08749	1	BP
GO:0030072	peptide hormone secretion	59	16	11.4	0.0885	1	BP
GO:0018958	phenol-containing compound metabolic pro...	29	9	5.6	0.08968	1	BP
GO:0006470	protein dephosphorylation	46	13	8.89	0.09005	1	BP
GO:0021783	preganglionic parasympathetic fiber deve...	6	3	1.16	0.09041	1	BP
GO:2001053	regulation of mesenchymal cell apoptotic...	6	3	1.16	0.09041	1	BP
GO:0048486	parasympathetic nervous system developme...	6	3	1.16	0.09041	1	BP
GO:0070987	error-free translesion synthesis	6	3	1.16	0.09041	1	BP
GO:0019731	antibacterial humoral response	6	3	1.16	0.09041	1	BP
GO:0035223	leg disc pattern formation	6	3	1.16	0.09041	1	BP
GO:0048668	collateral sprouting	6	3	1.16	0.09041	1	BP
GO:0032509	endosome transport via multivesicular bo...	6	3	1.16	0.09041	1	BP
GO:0042069	regulation of catecholamine metabolic pr...	6	3	1.16	0.09041	1	BP
GO:0042053	regulation of dopamine metabolic process	6	3	1.16	0.09041	1	BP
GO:0015870	acetylcholine transport	6	3	1.16	0.09041	1	BP
GO:0051894	positive regulation of focal adhesion as...	6	3	1.16	0.09041	1	BP
GO:0051599	response to hydrostatic pressure	6	3	1.16	0.09041	1	BP
GO:0006297	nucleotide-excision repair, DNA gap fill...	6	3	1.16	0.09041	1	BP
GO:2000310	regulation of NMDA receptor activity	6	3	1.16	0.09041	1	BP
GO:0098743	cell aggregation	6	3	1.16	0.09041	1	BP
GO:0046843	dorsal appendage formation	6	3	1.16	0.09041	1	BP
GO:0042276	error-prone translesion synthesis	6	3	1.16	0.09041	1	BP
GO:0150117	positive regulation of cell-substrate ju...	6	3	1.16	0.09041	1	BP
GO:1901374	acetate ester transport	6	3	1.16	0.09041	1	BP
GO:0061298	retina vasculature development in camera...	6	3	1.16	0.09041	1	BP
GO:0019068	virion assembly	6	3	1.16	0.09041	1	BP
GO:0030225	macrophage differentiation	6	3	1.16	0.09041	1	BP
GO:0070509	calcium ion import	17	6	3.28	0.09147	1	BP
GO:0021983	pituitary gland development	17	6	3.28	0.09147	1	BP
GO:0043949	regulation of cAMP-mediated signaling	17	6	3.28	0.09147	1	BP
