GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:0002029	desensitization of G protein-coupled rec...	9	5	0.83	0.00059	1	BP
GO:0003084	positive regulation of systemic arterial...	9	5	0.83	0.00059	1	BP
GO:0003016	respiratory system process	7	4	0.65	0.00197	1	BP
GO:0001666	response to hypoxia	74	15	6.83	0.00234	1	BP
GO:0036098	male germ-line stem cell population main...	4	3	0.37	0.00289	1	BP
GO:0046689	response to mercury ion	4	3	0.37	0.00289	1	BP
GO:0042596	fear response	12	5	1.11	0.00294	1	BP
GO:0086004	regulation of cardiac muscle cell contra...	8	4	0.74	0.00367	1	BP
GO:0044550	secondary metabolite biosynthetic proces...	8	4	0.74	0.00367	1	BP
GO:0055088	lipid homeostasis	30	8	2.77	0.00449	1	BP
GO:0014047	glutamate secretion	9	4	0.83	0.00613	1	BP
GO:0031649	heat generation	5	3	0.46	0.00674	1	BP
GO:0002021	response to dietary excess	5	3	0.46	0.00674	1	BP
GO:1990845	adaptive thermogenesis	5	3	0.46	0.00674	1	BP
GO:0003009	skeletal muscle contraction	5	3	0.46	0.00674	1	BP
GO:0034975	protein folding in endoplasmic reticulum	5	3	0.46	0.00674	1	BP
GO:0061885	positive regulation of mini excitatory p...	2	2	0.18	0.00849	1	BP
GO:0098630	aggregation of unicellular organisms	2	2	0.18	0.00849	1	BP
GO:1990911	response to psychosocial stress	2	2	0.18	0.00849	1	BP
GO:0035309	wing and notum subfield formation	2	2	0.18	0.00849	1	BP
GO:1901098	positive regulation of autophagosome mat...	2	2	0.18	0.00849	1	BP
GO:0060080	inhibitory postsynaptic potential	2	2	0.18	0.00849	1	BP
GO:0001996	positive regulation of heart rate by epi...	2	2	0.18	0.00849	1	BP
GO:0061051	positive regulation of cell growth invol...	2	2	0.18	0.00849	1	BP
GO:2000766	negative regulation of cytoplasmic trans...	2	2	0.18	0.00849	1	BP
GO:1905665	positive regulation of calcium ion impor...	2	2	0.18	0.00849	1	BP
GO:1900135	positive regulation of renin secretion i...	2	2	0.18	0.00849	1	BP
GO:0006751	glutathione catabolic process	2	2	0.18	0.00849	1	BP
GO:0002025	norepinephrine-epinephrine-mediated vaso...	2	2	0.18	0.00849	1	BP
GO:0032049	cardiolipin biosynthetic process	2	2	0.18	0.00849	1	BP
GO:0003061	positive regulation of the force of hear...	2	2	0.18	0.00849	1	BP
GO:2000623	negative regulation of nuclear-transcrib...	2	2	0.18	0.00849	1	BP
GO:0003059	positive regulation of the force of hear...	2	2	0.18	0.00849	1	BP
GO:0008295	spermidine biosynthetic process	2	2	0.18	0.00849	1	BP
GO:0008215	spermine metabolic process	2	2	0.18	0.00849	1	BP
GO:0002328	pro-B cell differentiation	2	2	0.18	0.00849	1	BP
GO:0031152	aggregation involved in sorocarp develop...	2	2	0.18	0.00849	1	BP
GO:2000969	positive regulation of AMPA receptor act...	2	2	0.18	0.00849	1	BP
GO:0106071	positive regulation of adenylate cyclase...	2	2	0.18	0.00849	1	BP
GO:1904645	response to amyloid-beta	10	4	0.92	0.00948	1	BP
GO:0006750	glutathione biosynthetic process	10	4	0.92	0.00948	1	BP
GO:1900271	regulation of long-term synaptic potenti...	10	4	0.92	0.00948	1	BP
GO:0034620	cellular response to unfolded protein	28	7	2.59	0.01131	1	BP
GO:1900047	negative regulation of hemostasis	6	3	0.55	0.01257	1	BP
GO:0070328	triglyceride homeostasis	6	3	0.55	0.01257	1	BP
GO:0030195	negative regulation of blood coagulation	6	3	0.55	0.01257	1	BP
GO:0090280	positive regulation of calcium ion impor...	6	3	0.55	0.01257	1	BP
GO:0050819	negative regulation of coagulation	6	3	0.55	0.01257	1	BP
GO:0055090	acylglycerol homeostasis	6	3	0.55	0.01257	1	BP
GO:0014048	regulation of glutamate secretion	6	3	0.55	0.01257	1	BP
GO:0071900	regulation of protein serine/threonine k...	88	15	8.13	0.01266	1	BP
GO:0045932	negative regulation of muscle contractio...	11	4	1.02	0.01384	1	BP
GO:0071453	cellular response to oxygen levels	43	9	3.97	0.01421	1	BP
GO:0031396	regulation of protein ubiquitination	43	9	3.97	0.01421	1	BP
GO:0031646	positive regulation of nervous system pr...	23	6	2.12	0.01519	1	BP
GO:0006814	sodium ion transport	44	9	4.06	0.01648	1	BP
GO:0031398	positive regulation of protein ubiquitin...	30	7	2.77	0.01661	1	BP
GO:0051338	regulation of transferase activity	159	23	14.69	0.01669	1	BP
GO:0071456	cellular response to hypoxia	37	8	3.42	0.01688	1	BP
GO:0051931	regulation of sensory perception	24	6	2.22	0.01874	1	BP
GO:0009415	response to water	12	4	1.11	0.01929	1	BP
GO:0036294	cellular response to decreased oxygen le...	38	8	3.51	0.01974	1	BP
GO:0010460	positive regulation of heart rate	9	5	0.83	0.01998	1	BP
GO:0019217	regulation of fatty acid metabolic proce...	18	5	1.66	0.02013	1	BP
GO:1903320	regulation of protein modification by sm...	53	10	4.9	0.02034	1	BP
GO:0032891	negative regulation of organic acid tran...	7	3	0.65	0.02052	1	BP
GO:0044247	cellular polysaccharide catabolic proces...	7	3	0.65	0.02052	1	BP
GO:1904646	cellular response to amyloid-beta	7	3	0.65	0.02052	1	BP
GO:0045761	regulation of adenylate cyclase activity	7	3	0.65	0.02052	1	BP
GO:0097421	liver regeneration	7	3	0.65	0.02052	1	BP
GO:0008333	endosome to lysosome transport	7	3	0.65	0.02052	1	BP
GO:1900273	positive regulation of long-term synapti...	7	3	0.65	0.02052	1	BP
GO:0000272	polysaccharide catabolic process	7	3	0.65	0.02052	1	BP
GO:1901798	positive regulation of signal transducti...	7	3	0.65	0.02052	1	BP
GO:0005980	glycogen catabolic process	7	3	0.65	0.02052	1	BP
GO:0009251	glucan catabolic process	7	3	0.65	0.02052	1	BP
GO:0030968	endoplasmic reticulum unfolded protein r...	25	6	2.31	0.02282	1	BP
GO:0035967	cellular response to topologically incor...	32	7	2.96	0.02345	1	BP
GO:0019216	regulation of lipid metabolic process	70	12	6.47	0.02377	1	BP
GO:1903795	regulation of inorganic anion transmembr...	3	2	0.28	0.02391	1	BP
GO:0043455	regulation of secondary metabolic proces...	3	2	0.28	0.02391	1	BP
GO:0010510	regulation of acetyl-CoA biosynthetic pr...	3	2	0.28	0.02391	1	BP
GO:0010544	negative regulation of platelet activati...	3	2	0.28	0.02391	1	BP
GO:0006086	acetyl-CoA biosynthetic process from pyr...	3	2	0.28	0.02391	1	BP
GO:0003223	ventricular compact myocardium morphogen...	3	2	0.28	0.02391	1	BP
GO:0050996	positive regulation of lipid catabolic p...	3	2	0.28	0.02391	1	BP
GO:0042590	antigen processing and presentation of e...	3	2	0.28	0.02391	1	BP
GO:1904502	regulation of lipophagy	3	2	0.28	0.02391	1	BP
GO:1904504	positive regulation of lipophagy	3	2	0.28	0.02391	1	BP
GO:1900376	regulation of secondary metabolite biosy...	3	2	0.28	0.02391	1	BP
GO:1900377	negative regulation of secondary metabol...	3	2	0.28	0.02391	1	BP
GO:0048021	regulation of melanin biosynthetic proce...	3	2	0.28	0.02391	1	BP
GO:0048022	negative regulation of melanin biosynthe...	3	2	0.28	0.02391	1	BP
GO:2000286	receptor internalization involved in can...	3	2	0.28	0.02391	1	BP
GO:0090331	negative regulation of platelet aggregat...	3	2	0.28	0.02391	1	BP
GO:0007171	activation of transmembrane receptor pro...	3	2	0.28	0.02391	1	BP
GO:0035881	amacrine cell differentiation	3	2	0.28	0.02391	1	BP
GO:0002086	diaphragm contraction	3	2	0.28	0.02391	1	BP
GO:0035811	negative regulation of urine volume	3	2	0.28	0.02391	1	BP
GO:0002032	desensitization of G protein-coupled rec...	3	2	0.28	0.02391	1	BP
GO:0006620	post-translational protein targeting to ...	3	2	0.28	0.02391	1	BP
GO:0030252	growth hormone secretion	3	2	0.28	0.02391	1	BP
GO:0007567	parturition	3	2	0.28	0.02391	1	BP
GO:0050812	regulation of acyl-CoA biosynthetic proc...	3	2	0.28	0.02391	1	BP
GO:0061724	lipophagy	3	2	0.28	0.02391	1	BP
GO:0014050	negative regulation of glutamate secreti...	3	2	0.28	0.02391	1	BP
GO:0042438	melanin biosynthetic process	3	2	0.28	0.02391	1	BP
GO:1900046	regulation of hemostasis	13	4	1.2	0.02589	1	BP
GO:0030193	regulation of blood coagulation	13	4	1.2	0.02589	1	BP
GO:0050818	regulation of coagulation	13	4	1.2	0.02589	1	BP
GO:0045444	fat cell differentiation	26	6	2.4	0.02746	1	BP
GO:1905952	regulation of lipid localization	26	6	2.4	0.02746	1	BP
GO:0006986	response to unfolded protein	33	7	3.05	0.02751	1	BP
GO:1903792	negative regulation of anion transport	8	3	0.74	0.03063	1	BP
GO:0042694	muscle cell fate specification	8	3	0.74	0.03063	1	BP
GO:0035809	regulation of urine volume	8	3	0.74	0.03063	1	BP
GO:0051339	regulation of lyase activity	8	3	0.74	0.03063	1	BP
GO:1905953	negative regulation of lipid localizatio...	8	3	0.74	0.03063	1	BP
GO:0048168	regulation of neuronal synaptic plastici...	8	3	0.74	0.03063	1	BP
GO:0045986	negative regulation of smooth muscle con...	8	3	0.74	0.03063	1	BP
GO:0045047	protein targeting to ER	20	5	1.85	0.03131	1	BP
GO:0035637	multicellular organismal signaling	34	7	3.14	0.03202	1	BP
GO:1903322	positive regulation of protein modificat...	34	7	3.14	0.03202	1	BP
GO:0031323	regulation of cellular metabolic process	797	89	73.61	0.03225	1	BP
GO:0034976	response to endoplasmic reticulum stress	57	10	5.26	0.03256	1	BP
GO:0032890	regulation of organic acid transport	14	4	1.29	0.03369	1	BP
GO:0072599	establishment of protein localization to...	21	5	1.94	0.03811	1	BP
GO:0045859	regulation of protein kinase activity	128	18	11.82	0.0422	1	BP
GO:0050728	negative regulation of inflammatory resp...	15	4	1.39	0.04272	1	BP
GO:0015918	sterol transport	9	3	0.83	0.04289	1	BP
GO:0002209	behavioral defense response	9	3	0.83	0.04289	1	BP
GO:0001662	behavioral fear response	9	3	0.83	0.04289	1	BP
GO:0051955	regulation of amino acid transport	9	3	0.83	0.04289	1	BP
GO:0061045	negative regulation of wound healing	9	3	0.83	0.04289	1	BP
GO:0046718	viral entry into host cell	9	3	0.83	0.04289	1	BP
GO:0090279	regulation of calcium ion import	9	3	0.83	0.04289	1	BP
GO:0050873	brown fat cell differentiation	9	3	0.83	0.04289	1	BP
GO:0031279	regulation of cyclase activity	9	3	0.83	0.04289	1	BP
GO:0006085	acetyl-CoA biosynthetic process	4	2	0.37	0.04493	1	BP
GO:0048633	positive regulation of skeletal muscle t...	4	2	0.37	0.04493	1	BP
GO:0042762	regulation of sulfur metabolic process	4	2	0.37	0.04493	1	BP
GO:0021538	epithalamus development	4	2	0.37	0.04493	1	BP
GO:0034111	negative regulation of homotypic cell-ce...	4	2	0.37	0.04493	1	BP
GO:0098909	regulation of cardiac muscle cell action...	4	2	0.37	0.04493	1	BP
GO:1900451	positive regulation of glutamate recepto...	4	2	0.37	0.04493	1	BP
GO:0021986	habenula development	4	2	0.37	0.04493	1	BP
GO:0044849	estrous cycle	4	2	0.37	0.04493	1	BP
GO:0006103	2-oxoglutarate metabolic process	4	2	0.37	0.04493	1	BP
GO:0045762	positive regulation of adenylate cyclase...	4	2	0.37	0.04493	1	BP
GO:0002904	positive regulation of B cell apoptotic ...	4	2	0.37	0.04493	1	BP
GO:0007190	activation of adenylate cyclase activity	4	2	0.37	0.04493	1	BP
GO:0060456	positive regulation of digestive system ...	4	2	0.37	0.04493	1	BP
GO:0090330	regulation of platelet aggregation	4	2	0.37	0.04493	1	BP
GO:0045822	negative regulation of heart contraction	4	2	0.37	0.04493	1	BP
GO:0002087	regulation of respiratory gaseous exchan...	4	2	0.37	0.04493	1	BP
GO:0002024	diet induced thermogenesis	4	2	0.37	0.04493	1	BP
GO:0071462	cellular response to water stimulus	4	2	0.37	0.04493	1	BP
GO:0010457	centriole-centriole cohesion	4	2	0.37	0.04493	1	BP
GO:0046877	regulation of saliva secretion	4	2	0.37	0.04493	1	BP
GO:0046878	positive regulation of saliva secretion	4	2	0.37	0.04493	1	BP
GO:0009303	rRNA transcription	4	2	0.37	0.04493	1	BP
GO:0003011	involuntary skeletal muscle contraction	4	2	0.37	0.04493	1	BP
GO:0048169	regulation of long-term neuronal synapti...	4	2	0.37	0.04493	1	BP
GO:0038166	angiotensin-activated signaling pathway	4	2	0.37	0.04493	1	BP
GO:0009414	response to water deprivation	4	2	0.37	0.04493	1	BP
GO:0050884	neuromuscular process controlling postur...	4	2	0.37	0.04493	1	BP
GO:0007512	adult heart development	4	2	0.37	0.04493	1	BP
GO:0044065	regulation of respiratory system process	4	2	0.37	0.04493	1	BP
GO:0010739	positive regulation of protein kinase A ...	4	2	0.37	0.04493	1	BP
GO:0045988	negative regulation of striated muscle c...	4	2	0.37	0.04493	1	BP
GO:0051100	negative regulation of binding	29	6	2.68	0.04496	1	BP
GO:0051930	regulation of sensory perception of pain	22	5	2.03	0.04575	1	BP
GO:0061041	regulation of wound healing	22	5	2.03	0.04575	1	BP
GO:0006813	potassium ion transport	37	7	3.42	0.04846	1	BP
GO:0007613	memory	53	9	4.9	0.04998	1	BP
GO:0006874	cellular calcium ion homeostasis	78	12	7.2	0.05041	1	BP
GO:0010565	regulation of cellular ketone metabolic ...	30	6	2.77	0.05205	1	BP
GO:0010883	regulation of lipid storage	16	4	1.48	0.05298	1	BP
GO:0006940	regulation of smooth muscle contraction	16	4	1.48	0.05298	1	BP
GO:0044773	mitotic DNA damage checkpoint signaling	16	4	1.48	0.05298	1	BP
GO:0006112	energy reserve metabolic process	16	4	1.48	0.05298	1	BP
GO:0070972	protein localization to endoplasmic reti...	23	5	2.12	0.05424	1	BP
GO:0044264	cellular polysaccharide metabolic proces...	23	5	2.12	0.05424	1	BP
GO:0035725	sodium ion transmembrane transport	38	7	3.51	0.05494	1	BP
GO:0035966	response to topologically incorrect prot...	38	7	3.51	0.05494	1	BP
GO:0097193	intrinsic apoptotic signaling pathway	54	9	4.99	0.05537	1	BP
GO:0045823	positive regulation of heart contraction	12	5	1.11	0.0558	1	BP
GO:0010524	positive regulation of calcium ion trans...	10	3	0.92	0.0572	1	BP
GO:1903523	negative regulation of blood circulation	10	3	0.92	0.0572	1	BP
GO:0033866	nucleoside bisphosphate biosynthetic pro...	10	3	0.92	0.0572	1	BP
GO:0032941	secretion by tissue	10	3	0.92	0.0572	1	BP
GO:0090207	regulation of triglyceride metabolic pro...	10	3	0.92	0.0572	1	BP
GO:1904385	cellular response to angiotensin	10	3	0.92	0.0572	1	BP
GO:0034030	ribonucleoside bisphosphate biosynthetic...	10	3	0.92	0.0572	1	BP
GO:0034033	purine nucleoside bisphosphate biosynthe...	10	3	0.92	0.0572	1	BP
GO:0019438	aromatic compound biosynthetic process	576	63	53.2	0.05794	1	BP
GO:0044237	cellular metabolic process	1407	143	129.95	0.05852	1	BP
GO:1901362	organic cyclic compound biosynthetic pro...	597	65	55.14	0.05857	1	BP
GO:0072503	cellular divalent inorganic cation homeo...	80	12	7.39	0.05941	1	BP
GO:0015980	energy derivation by oxidation of organi...	55	9	5.08	0.06113	1	BP
GO:0031326	regulation of cellular biosynthetic proc...	544	61	50.24	0.06119	1	BP
GO:1903034	regulation of response to wounding	39	7	3.6	0.06195	1	BP
GO:0000077	DNA damage checkpoint signaling	24	5	2.22	0.06358	1	BP
GO:0043627	response to estrogen	24	5	2.22	0.06358	1	BP
GO:0005976	polysaccharide metabolic process	24	5	2.22	0.06358	1	BP
GO:0019932	second-messenger-mediated signaling	81	12	7.48	0.06429	1	BP
GO:0043266	regulation of potassium ion transport	17	4	1.57	0.06445	1	BP
GO:0042693	muscle cell fate commitment	17	4	1.57	0.06445	1	BP
GO:0035249	synaptic transmission, glutamatergic	17	4	1.57	0.06445	1	BP
GO:0043949	regulation of cAMP-mediated signaling	17	4	1.57	0.06445	1	BP
GO:0070509	calcium ion import	17	4	1.57	0.06445	1	BP
GO:0006631	fatty acid metabolic process	64	10	5.91	0.06496	1	BP
GO:0000075	cell cycle checkpoint signaling	32	6	2.96	0.06816	1	BP
GO:0045834	positive regulation of lipid metabolic p...	32	6	2.96	0.06816	1	BP
GO:0055074	calcium ion homeostasis	82	12	7.57	0.06943	1	BP
GO:0070588	calcium ion transmembrane transport	59	11	5.45	0.07015	1	BP
GO:0050651	dermatan sulfate proteoglycan biosynthet...	5	2	0.46	0.0704	1	BP
GO:0050655	dermatan sulfate proteoglycan metabolic ...	5	2	0.46	0.0704	1	BP
GO:0033344	cholesterol efflux	5	2	0.46	0.0704	1	BP
GO:0010543	regulation of platelet activation	5	2	0.46	0.0704	1	BP
GO:0048631	regulation of skeletal muscle tissue gro...	5	2	0.46	0.0704	1	BP
GO:2000481	positive regulation of cAMP-dependent pr...	5	2	0.46	0.0704	1	BP
GO:0006356	regulation of transcription by RNA polym...	5	2	0.46	0.0704	1	BP
GO:0051956	negative regulation of amino acid transp...	5	2	0.46	0.0704	1	BP
GO:0090075	relaxation of muscle	5	2	0.46	0.0704	1	BP
GO:0043576	regulation of respiratory gaseous exchan...	5	2	0.46	0.0704	1	BP
GO:0016486	peptide hormone processing	5	2	0.46	0.0704	1	BP
GO:1903959	regulation of anion transmembrane transp...	5	2	0.46	0.0704	1	BP
GO:2000727	positive regulation of cardiac muscle ce...	5	2	0.46	0.0704	1	BP
GO:0140448	signaling receptor ligand precursor proc...	5	2	0.46	0.0704	1	BP
GO:2000811	negative regulation of anoikis	5	2	0.46	0.0704	1	BP
GO:0060444	branching involved in mammary gland duct...	5	2	0.46	0.0704	1	BP
GO:0035812	renal sodium excretion	5	2	0.46	0.0704	1	BP
GO:0035813	regulation of renal sodium excretion	5	2	0.46	0.0704	1	BP
GO:0002031	G protein-coupled receptor internalizati...	5	2	0.46	0.0704	1	BP
GO:0051349	positive regulation of lyase activity	5	2	0.46	0.0704	1	BP
GO:0046541	saliva secretion	5	2	0.46	0.0704	1	BP
GO:0070527	platelet aggregation	5	2	0.46	0.0704	1	BP
GO:0010738	regulation of protein kinase A signaling	5	2	0.46	0.0704	1	BP
GO:0030857	negative regulation of epithelial cell d...	5	2	0.46	0.0704	1	BP
GO:0043405	regulation of MAP kinase activity	65	10	6	0.07085	1	BP
GO:0032570	response to progesterone	11	3	1.02	0.07346	1	BP
GO:0044275	cellular carbohydrate catabolic process	11	3	1.02	0.07346	1	BP
GO:0046189	phenol-containing compound biosynthetic ...	11	3	1.02	0.07346	1	BP
GO:1990776	response to angiotensin	11	3	1.02	0.07346	1	BP
GO:0032465	regulation of cytokinesis	11	3	1.02	0.07346	1	BP
GO:0007093	mitotic cell cycle checkpoint signaling	25	5	2.31	0.07377	1	BP
GO:0009889	regulation of biosynthetic process	550	61	50.8	0.07393	1	BP
GO:0019222	regulation of metabolic process	869	93	80.26	0.07442	1	BP
GO:0010522	regulation of calcium ion transport into...	18	4	1.66	0.07712	1	BP
GO:0010507	negative regulation of autophagy	18	4	1.66	0.07712	1	BP
GO:1901264	carbohydrate derivative transport	18	4	1.66	0.07712	1	BP
GO:0009409	response to cold	18	4	1.66	0.07712	1	BP
GO:0042770	signal transduction in response to DNA d...	33	6	3.05	0.0772	1	BP
GO:0043549	regulation of kinase activity	138	18	12.75	0.07823	1	BP
GO:0033993	response to lipid	157	20	14.5	0.0797	1	BP
GO:0031644	regulation of nervous system process	52	10	4.8	0.08006	1	BP
GO:0044070	regulation of anion transport	26	5	2.4	0.0848	1	BP
GO:0006875	cellular metal ion homeostasis	94	13	8.68	0.08674	1	BP
GO:0055080	cation homeostasis	122	16	11.27	0.09021	1	BP
GO:0046889	positive regulation of lipid biosyntheti...	19	4	1.75	0.09093	1	BP
GO:0051101	regulation of DNA binding	19	4	1.75	0.09093	1	BP
GO:0031100	animal organ regeneration	19	4	1.75	0.09093	1	BP
GO:0043268	positive regulation of potassium ion tra...	12	3	1.11	0.09152	1	BP
GO:0000079	regulation of cyclin-dependent protein s...	12	3	1.11	0.09152	1	BP
GO:0040020	regulation of meiotic nuclear division	12	3	1.11	0.09152	1	BP
GO:0033574	response to testosterone	12	3	1.11	0.09152	1	BP
GO:1905954	positive regulation of lipid localizatio...	12	3	1.11	0.09152	1	BP
GO:0070207	protein homotrimerization	12	3	1.11	0.09152	1	BP
GO:0098781	ncRNA transcription	12	3	1.11	0.09152	1	BP
GO:0032368	regulation of lipid transport	12	3	1.11	0.09152	1	BP
GO:0035905	ascending aorta development	1	1	0.09	0.09236	1	BP
GO:0009720	detection of hormone stimulus	1	1	0.09	0.09236	1	BP
GO:0010885	regulation of cholesterol storage	1	1	0.09	0.09236	1	BP
GO:1902867	negative regulation of retina developmen...	1	1	0.09	0.09236	1	BP
GO:0010887	negative regulation of cholesterol stora...	1	1	0.09	0.09236	1	BP
GO:1902869	regulation of amacrine cell differentiat...	1	1	0.09	0.09236	1	BP
GO:0010875	positive regulation of cholesterol efflu...	1	1	0.09	0.09236	1	BP
GO:0010878	cholesterol storage	1	1	0.09	0.09236	1	BP
GO:1902870	negative regulation of amacrine cell dif...	1	1	0.09	0.09236	1	BP
GO:0010813	neuropeptide catabolic process	1	1	0.09	0.09236	1	BP
GO:1903233	regulation of calcium ion-dependent exoc...	1	1	0.09	0.09236	1	BP
GO:0019230	proprioception	1	1	0.09	0.09236	1	BP
GO:1901684	arsenate ion transmembrane transport	1	1	0.09	0.09236	1	BP
GO:0003413	chondrocyte differentiation involved in ...	1	1	0.09	0.09236	1	BP
GO:1903797	positive regulation of inorganic anion t...	1	1	0.09	0.09236	1	BP
GO:1905345	protein localization to cleavage furrow	1	1	0.09	0.09236	1	BP
GO:0071585	detoxification of cadmium ion	1	1	0.09	0.09236	1	BP
GO:0072741	protein localization to cell division si...	1	1	0.09	0.09236	1	BP
GO:1904147	response to nonylphenol	1	1	0.09	0.09236	1	BP
GO:1904148	cellular response to nonylphenol	1	1	0.09	0.09236	1	BP
GO:0046967	cytosol to endoplasmic reticulum transpo...	1	1	0.09	0.09236	1	BP
GO:0032286	central nervous system myelin maintenanc...	1	1	0.09	0.09236	1	BP
GO:0046937	phytochelatin metabolic process	1	1	0.09	0.09236	1	BP
GO:0046938	phytochelatin biosynthetic process	1	1	0.09	0.09236	1	BP
GO:1905456	regulation of lymphoid progenitor cell d...	1	1	0.09	0.09236	1	BP
GO:0032242	regulation of nucleoside transport	1	1	0.09	0.09236	1	BP
GO:0032244	positive regulation of nucleoside transp...	1	1	0.09	0.09236	1	BP
GO:0048689	formation of growth cone in injured axon	1	1	0.09	0.09236	1	BP
GO:1904211	membrane protein proteolysis involved in...	1	1	0.09	0.09236	1	BP
GO:0001579	medium-chain fatty acid transport	1	1	0.09	0.09236	1	BP
GO:0006013	mannose metabolic process	1	1	0.09	0.09236	1	BP
GO:0019883	antigen processing and presentation of e...	1	1	0.09	0.09236	1	BP
GO:0034375	high-density lipoprotein particle remode...	1	1	0.09	0.09236	1	BP
GO:0019885	antigen processing and presentation of e...	1	1	0.09	0.09236	1	BP
GO:0150066	negative regulation of deacetylase activ...	1	1	0.09	0.09236	1	BP
GO:0030647	aminoglycoside antibiotic metabolic proc...	1	1	0.09	0.09236	1	BP
GO:0032792	negative regulation of CREB transcriptio...	1	1	0.09	0.09236	1	BP
GO:0051659	maintenance of mitochondrion location	1	1	0.09	0.09236	1	BP
GO:0042760	very long-chain fatty acid catabolic pro...	1	1	0.09	0.09236	1	BP
GO:0042754	negative regulation of circadian rhythm	1	1	0.09	0.09236	1	BP
GO:2001055	positive regulation of mesenchymal cell ...	1	1	0.09	0.09236	1	BP
GO:0003284	septum primum development	1	1	0.09	0.09236	1	BP
GO:0042711	maternal behavior	1	1	0.09	0.09236	1	BP
GO:0003289	atrial septum primum morphogenesis	1	1	0.09	0.09236	1	BP
GO:0046073	dTMP metabolic process	1	1	0.09	0.09236	1	BP
GO:0046078	dUMP metabolic process	1	1	0.09	0.09236	1	BP
GO:0031551	regulation of brain-derived neurotrophic...	1	1	0.09	0.09236	1	BP
GO:0003226	right ventricular compact myocardium mor...	1	1	0.09	0.09236	1	BP
GO:0031552	negative regulation of brain-derived neu...	1	1	0.09	0.09236	1	BP
GO:0031573	mitotic intra-S DNA damage checkpoint si...	1	1	0.09	0.09236	1	BP
GO:1903565	negative regulation of protein localizat...	1	1	0.09	0.09236	1	BP
GO:1903567	regulation of protein localization to ci...	1	1	0.09	0.09236	1	BP
GO:1903568	negative regulation of protein localizat...	1	1	0.09	0.09236	1	BP
GO:0031547	brain-derived neurotrophic factor recept...	1	1	0.09	0.09236	1	BP
GO:0031548	regulation of brain-derived neurotrophic...	1	1	0.09	0.09236	1	BP
GO:1905133	negative regulation of meiotic chromosom...	1	1	0.09	0.09236	1	BP
GO:0031549	negative regulation of brain-derived neu...	1	1	0.09	0.09236	1	BP
GO:1990036	calcium ion import into sarcoplasmic ret...	1	1	0.09	0.09236	1	BP
GO:0032899	regulation of neurotrophin production	1	1	0.09	0.09236	1	BP
GO:1903515	calcium ion transport from cytosol to en...	1	1	0.09	0.09236	1	BP
GO:0043217	myelin maintenance	1	1	0.09	0.09236	1	BP
GO:0034436	glycoprotein transport	1	1	0.09	0.09236	1	BP
GO:0033211	adiponectin-activated signaling pathway	1	1	0.09	0.09236	1	BP
GO:1904829	regulation of aortic smooth muscle cell ...	1	1	0.09	0.09236	1	BP
GO:0035310	notum cell fate specification	1	1	0.09	0.09236	1	BP
GO:0080058	protein deglutathionylation	1	1	0.09	0.09236	1	BP
GO:1904831	positive regulation of aortic smooth mus...	1	1	0.09	0.09236	1	BP
GO:0110021	cardiac muscle myoblast proliferation	1	1	0.09	0.09236	1	BP
GO:0110022	regulation of cardiac muscle myoblast pr...	1	1	0.09	0.09236	1	BP
GO:0110024	positive regulation of cardiac muscle my...	1	1	0.09	0.09236	1	BP
GO:1905790	regulation of mechanosensory behavior	1	1	0.09	0.09236	1	BP
GO:1905792	positive regulation of mechanosensory be...	1	1	0.09	0.09236	1	BP
GO:1905787	regulation of detection of mechanical st...	1	1	0.09	0.09236	1	BP
GO:1905789	positive regulation of detection of mech...	1	1	0.09	0.09236	1	BP
GO:0033700	phospholipid efflux	1	1	0.09	0.09236	1	BP
GO:0006362	transcription elongation by RNA polymera...	1	1	0.09	0.09236	1	BP
GO:0075294	positive regulation by symbiont of entry...	1	1	0.09	0.09236	1	BP
GO:0002674	negative regulation of acute inflammator...	1	1	0.09	0.09236	1	BP
GO:0042501	serine phosphorylation of STAT protein	1	1	0.09	0.09236	1	BP
GO:1905711	response to phosphatidylethanolamine	1	1	0.09	0.09236	1	BP
GO:0010967	regulation of polyamine biosynthetic pro...	1	1	0.09	0.09236	1	BP
GO:0051970	negative regulation of transmission of n...	1	1	0.09	0.09236	1	BP
GO:0090076	relaxation of skeletal muscle	1	1	0.09	0.09236	1	BP
GO:2000185	regulation of phosphate transmembrane tr...	1	1	0.09	0.09236	1	BP
GO:2000187	positive regulation of phosphate transme...	1	1	0.09	0.09236	1	BP
GO:0051938	L-glutamate import	1	1	0.09	0.09236	1	BP
GO:2000120	positive regulation of sodium-dependent ...	1	1	0.09	0.09236	1	BP
GO:0042631	cellular response to water deprivation	1	1	0.09	0.09236	1	BP
GO:0001992	regulation of systemic arterial blood pr...	1	1	0.09	0.09236	1	BP
GO:0042637	catagen	1	1	0.09	0.09236	1	BP
GO:2000118	regulation of sodium-dependent phosphate...	1	1	0.09	0.09236	1	BP
GO:0034761	positive regulation of iron ion transmem...	1	1	0.09	0.09236	1	BP
GO:0034758	positive regulation of iron ion transpor...	1	1	0.09	0.09236	1	BP
GO:0036302	atrioventricular canal development	1	1	0.09	0.09236	1	BP
GO:0061076	negative regulation of neural retina dev...	1	1	0.09	0.09236	1	BP
GO:0014721	twitch skeletal muscle contraction	1	1	0.09	0.09236	1	BP
GO:0014724	regulation of twitch skeletal muscle con...	1	1	0.09	0.09236	1	BP
