GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:0007626	locomotory behavior	108	47	29.22	0.00011	1	BP
GO:0008016	regulation of heart contraction	47	27	12.72	0.00058	1	BP
GO:0051823	regulation of synapse structural plastic...	8	7	2.16	0.00063	1	BP
GO:0043058	regulation of backward locomotion	14	10	3.79	0.00065	1	BP
GO:0009267	cellular response to starvation	39	20	10.55	0.001	1	BP
GO:0035637	multicellular organismal signaling	34	18	9.2	0.00111	1	BP
GO:0043687	post-translational protein modification	59	27	15.97	0.00135	1	BP
GO:2000811	negative regulation of anoikis	5	5	1.35	0.00143	1	BP
GO:0042391	regulation of membrane potential	89	37	24.08	0.00172	1	BP
GO:0016241	regulation of macroautophagy	30	16	8.12	0.0019	1	BP
GO:0030968	endoplasmic reticulum unfolded protein r...	25	14	6.76	0.00198	1	BP
GO:0090328	regulation of olfactory learning	11	8	2.98	0.00203	1	BP
GO:0032222	regulation of synaptic transmission, cho...	7	6	1.89	0.00207	1	BP
GO:0010460	positive regulation of heart rate	9	7	2.44	0.00218	1	BP
GO:0033138	positive regulation of peptidyl-serine p...	18	11	4.87	0.0024	1	BP
GO:0009409	response to cold	18	11	4.87	0.0024	1	BP
GO:0030534	adult behavior	70	30	18.94	0.00268	1	BP
GO:0019722	calcium-mediated signaling	50	23	13.53	0.00281	1	BP
GO:0051480	regulation of cytosolic calcium ion conc...	56	25	15.15	0.00309	1	BP
GO:0001666	response to hypoxia	74	31	20.02	0.00351	1	BP
GO:0009612	response to mechanical stimulus	72	30	19.48	0.00447	1	BP
GO:0007214	gamma-aminobutyric acid signaling pathwa...	12	8	3.25	0.00465	1	BP
GO:0006874	cellular calcium ion homeostasis	78	37	21.11	0.0047	1	BP
GO:0043524	negative regulation of neuron apoptotic ...	27	14	7.31	0.0051	1	BP
GO:0034249	negative regulation of cellular amide me...	27	14	7.31	0.0051	1	BP
GO:0038166	angiotensin-activated signaling pathway	4	4	1.08	0.00532	1	BP
GO:0035902	response to immobilization stress	4	4	1.08	0.00532	1	BP
GO:1905906	regulation of amyloid fibril formation	4	4	1.08	0.00532	1	BP
GO:0071455	cellular response to hyperoxia	4	4	1.08	0.00532	1	BP
GO:0006750	glutathione biosynthetic process	10	7	2.71	0.00558	1	BP
GO:1904645	response to amyloid-beta	10	7	2.71	0.00558	1	BP
GO:1900271	regulation of long-term synaptic potenti...	10	7	2.71	0.00558	1	BP
GO:0010524	positive regulation of calcium ion trans...	10	7	2.71	0.00558	1	BP
GO:0002118	aggressive behavior	17	10	4.6	0.00559	1	BP
GO:0009416	response to light stimulus	82	33	22.19	0.00561	1	BP
GO:1905898	positive regulation of response to endop...	8	6	2.16	0.0064	1	BP
GO:0010812	negative regulation of cell-substrate ad...	8	6	2.16	0.0064	1	BP
GO:0050671	positive regulation of lymphocyte prolif...	8	6	2.16	0.0064	1	BP
GO:0001782	B cell homeostasis	8	6	2.16	0.0064	1	BP
GO:0006412	translation	98	38	26.52	0.0064	1	BP
GO:0001976	nervous system process involved in regul...	6	5	1.62	0.00666	1	BP
GO:0050853	B cell receptor signaling pathway	6	5	1.62	0.00666	1	BP
GO:0051928	positive regulation of calcium ion trans...	25	16	6.76	0.00681	1	BP
GO:0048512	circadian behavior	36	17	9.74	0.00712	1	BP
GO:0043255	regulation of carbohydrate biosynthetic ...	15	9	4.06	0.00721	1	BP
GO:0045428	regulation of nitric oxide biosynthetic ...	15	9	4.06	0.00721	1	BP
GO:1903052	positive regulation of proteolysis invol...	28	14	7.58	0.00772	1	BP
GO:0046928	regulation of neurotransmitter secretion	23	12	6.22	0.00884	1	BP
GO:0097193	intrinsic apoptotic signaling pathway	54	23	14.61	0.00901	1	BP
GO:0033238	regulation of cellular amine metabolic p...	13	8	3.52	0.00926	1	BP
GO:0030433	ubiquitin-dependent ERAD pathway	13	8	3.52	0.00926	1	BP
GO:0045777	positive regulation of blood pressure	13	8	3.52	0.00926	1	BP
GO:0050999	regulation of nitric-oxide synthase acti...	13	8	3.52	0.00926	1	BP
GO:0051489	regulation of filopodium assembly	13	8	3.52	0.00926	1	BP
GO:0019217	regulation of fatty acid metabolic proce...	18	10	4.87	0.00959	1	BP
GO:0006813	potassium ion transport	37	17	10.01	0.00995	1	BP
GO:0032412	regulation of ion transmembrane transpor...	37	17	10.01	0.00995	1	BP
GO:2000060	positive regulation of ubiquitin-depende...	26	13	7.04	0.01017	1	BP
GO:0034250	positive regulation of cellular amide me...	26	13	7.04	0.01017	1	BP
GO:0001508	action potential	40	18	10.82	0.01045	1	BP
GO:0030431	sleep	29	14	7.85	0.0113	1	BP
GO:0002181	cytoplasmic translation	29	14	7.85	0.0113	1	BP
GO:0042113	B cell activation	29	14	7.85	0.0113	1	BP
GO:0042745	circadian sleep/wake cycle	21	11	5.68	0.01167	1	BP
GO:0042749	regulation of circadian sleep/wake cycle	21	11	5.68	0.01167	1	BP
GO:2000106	regulation of leukocyte apoptotic proces...	11	7	2.98	0.0118	1	BP
GO:0006821	chloride transport	32	15	8.66	0.01223	1	BP
GO:0036473	cell death in response to oxidative stre...	16	9	4.33	0.0126	1	BP
GO:0050805	negative regulation of synaptic transmis...	38	17	10.28	0.0136	1	BP
GO:0010608	post-transcriptional regulation of gene ...	74	29	20.02	0.01395	1	BP
GO:0003084	positive regulation of systemic arterial...	9	6	2.44	0.01483	1	BP
GO:0060759	regulation of response to cytokine stimu...	9	6	2.44	0.01483	1	BP
GO:0001959	regulation of cytokine-mediated signalin...	9	6	2.44	0.01483	1	BP
GO:0015918	sterol transport	9	6	2.44	0.01483	1	BP
GO:0010939	regulation of necrotic cell death	9	6	2.44	0.01483	1	BP
GO:0006111	regulation of gluconeogenesis	9	6	2.44	0.01483	1	BP
GO:1901800	positive regulation of proteasomal prote...	27	13	7.31	0.01488	1	BP
GO:1903008	organelle disassembly	14	8	3.79	0.01657	1	BP
GO:0016239	positive regulation of macroautophagy	14	8	3.79	0.01657	1	BP
GO:2000378	negative regulation of reactive oxygen s...	14	8	3.79	0.01657	1	BP
GO:0002121	inter-male aggressive behavior	14	8	3.79	0.01657	1	BP
GO:0061041	regulation of wound healing	22	11	5.95	0.01776	1	BP
GO:0061337	cardiac conduction	22	11	5.95	0.01776	1	BP
GO:1903427	negative regulation of reactive oxygen s...	7	5	1.89	0.01814	1	BP
GO:0045019	negative regulation of nitric oxide bios...	7	5	1.89	0.01814	1	BP
GO:1900273	positive regulation of long-term synapti...	7	5	1.89	0.01814	1	BP
GO:0051001	negative regulation of nitric-oxide synt...	7	5	1.89	0.01814	1	BP
GO:1904406	negative regulation of nitric oxide meta...	7	5	1.89	0.01814	1	BP
GO:0051491	positive regulation of filopodium assemb...	7	5	1.89	0.01814	1	BP
GO:0072331	signal transduction by p53 class mediato...	42	18	11.36	0.01858	1	BP
GO:0034599	cellular response to oxidative stress	60	24	16.24	0.01859	1	BP
GO:0006979	response to oxidative stress	104	38	28.14	0.01893	1	BP
GO:0032436	positive regulation of proteasomal ubiqu...	25	12	6.76	0.01963	1	BP
GO:0007589	body fluid secretion	25	12	6.76	0.01963	1	BP
GO:0031331	positive regulation of cellular cataboli...	82	31	22.19	0.01971	1	BP
GO:0003025	regulation of systemic arterial blood pr...	3	3	0.81	0.01973	1	BP
GO:0060749	mammary gland alveolus development	3	3	0.81	0.01973	1	BP
GO:0042590	antigen processing and presentation of e...	3	3	0.81	0.01973	1	BP
GO:0031953	negative regulation of protein autophosp...	3	3	0.81	0.01973	1	BP
GO:0033209	tumor necrosis factor-mediated signaling...	3	3	0.81	0.01973	1	BP
GO:0001982	baroreceptor response to decreased syste...	3	3	0.81	0.01973	1	BP
GO:0001988	positive regulation of heart rate involv...	3	3	0.81	0.01973	1	BP
GO:0001978	regulation of systemic arterial blood pr...	3	3	0.81	0.01973	1	BP
GO:0061377	mammary gland lobule development	3	3	0.81	0.01973	1	BP
GO:0070229	negative regulation of lymphocyte apopto...	3	3	0.81	0.01973	1	BP
GO:0072177	mesonephric duct development	3	3	0.81	0.01973	1	BP
GO:1900272	negative regulation of long-term synapti...	3	3	0.81	0.01973	1	BP
GO:1905920	positive regulation of CoA-transferase a...	3	3	0.81	0.01973	1	BP
GO:1905921	regulation of acetylcholine biosynthetic...	3	3	0.81	0.01973	1	BP
GO:1905923	positive regulation of acetylcholine bio...	3	3	0.81	0.01973	1	BP
GO:1905918	regulation of CoA-transferase activity	3	3	0.81	0.01973	1	BP
GO:0002763	positive regulation of myeloid leukocyte...	3	3	0.81	0.01973	1	BP
GO:0050812	regulation of acyl-CoA biosynthetic proc...	3	3	0.81	0.01973	1	BP
GO:2000107	negative regulation of leukocyte apoptot...	3	3	0.81	0.01973	1	BP
GO:2000251	positive regulation of actin cytoskeleto...	3	3	0.81	0.01973	1	BP
GO:2000270	negative regulation of fibroblast apopto...	3	3	0.81	0.01973	1	BP
GO:0060056	mammary gland involution	3	3	0.81	0.01973	1	BP
GO:0010510	regulation of acetyl-CoA biosynthetic pr...	3	3	0.81	0.01973	1	BP
GO:0006086	acetyl-CoA biosynthetic process from pyr...	3	3	0.81	0.01973	1	BP
GO:0032906	transforming growth factor beta2 product...	3	3	0.81	0.01973	1	BP
GO:0032909	regulation of transforming growth factor...	3	3	0.81	0.01973	1	BP
GO:0045672	positive regulation of osteoclast differ...	3	3	0.81	0.01973	1	BP
GO:0060408	regulation of acetylcholine metabolic pr...	3	3	0.81	0.01973	1	BP
GO:0060409	positive regulation of acetylcholine met...	3	3	0.81	0.01973	1	BP
GO:0042102	positive regulation of T cell proliferat...	3	3	0.81	0.01973	1	BP
GO:0060112	generation of ovulation cycle rhythm	3	3	0.81	0.01973	1	BP
GO:0006613	cotranslational protein targeting to mem...	17	9	4.6	0.02047	1	BP
GO:0070509	calcium ion import	17	9	4.6	0.02047	1	BP
GO:0043266	regulation of potassium ion transport	17	9	4.6	0.02047	1	BP
GO:0033483	gas homeostasis	5	4	1.35	0.02087	1	BP
GO:1903332	regulation of protein folding	5	4	1.35	0.02087	1	BP
GO:0140059	dendrite arborization	5	4	1.35	0.02087	1	BP
GO:0008291	acetylcholine metabolic process	5	4	1.35	0.02087	1	BP
GO:0008292	acetylcholine biosynthetic process	5	4	1.35	0.02087	1	BP
GO:1902083	negative regulation of peptidyl-cysteine...	5	4	1.35	0.02087	1	BP
GO:1902004	positive regulation of amyloid-beta form...	5	4	1.35	0.02087	1	BP
GO:0043171	peptide catabolic process	5	4	1.35	0.02087	1	BP
GO:2000169	regulation of peptidyl-cysteine S-nitros...	5	4	1.35	0.02087	1	BP
GO:1900620	acetate ester biosynthetic process	5	4	1.35	0.02087	1	BP
GO:1900619	acetate ester metabolic process	5	4	1.35	0.02087	1	BP
GO:2000249	regulation of actin cytoskeleton reorgan...	5	4	1.35	0.02087	1	BP
GO:0071168	protein localization to chromatin	5	4	1.35	0.02087	1	BP
GO:0048662	negative regulation of smooth muscle cel...	5	4	1.35	0.02087	1	BP
GO:1902993	positive regulation of amyloid precursor...	5	4	1.35	0.02087	1	BP
GO:0042416	dopamine biosynthetic process	5	4	1.35	0.02087	1	BP
GO:0070265	necrotic cell death	12	7	3.25	0.0218	1	BP
GO:0000422	autophagy of mitochondrion	12	7	3.25	0.0218	1	BP
GO:0061726	mitochondrion disassembly	12	7	3.25	0.0218	1	BP
GO:0009415	response to water	12	7	3.25	0.0218	1	BP
GO:0071887	leukocyte apoptotic process	12	7	3.25	0.0218	1	BP
GO:0051481	negative regulation of cytosolic calcium...	12	7	3.25	0.0218	1	BP
GO:0031326	regulation of cellular biosynthetic proc...	544	169	147.2	0.02207	1	BP
GO:0070588	calcium ion transmembrane transport	59	27	15.97	0.02216	1	BP
GO:0071805	potassium ion transmembrane transport	31	14	8.39	0.0222	1	BP
GO:0098661	inorganic anion transmembrane transport	34	15	9.2	0.02301	1	BP
GO:0042752	regulation of circadian rhythm	34	15	9.2	0.02301	1	BP
GO:0045047	protein targeting to ER	20	10	5.41	0.02356	1	BP
GO:0019226	transmission of nerve impulse	20	10	5.41	0.02356	1	BP
GO:0031646	positive regulation of nervous system pr...	23	11	6.22	0.02594	1	BP
GO:2001257	regulation of cation channel activity	23	11	6.22	0.02594	1	BP
GO:0017148	negative regulation of translation	23	11	6.22	0.02594	1	BP
GO:0045444	fat cell differentiation	26	12	7.04	0.02773	1	BP
GO:0001505	regulation of neurotransmitter levels	95	39	25.71	0.02774	1	BP
GO:0044093	positive regulation of molecular functio...	254	82	68.73	0.02813	1	BP
GO:1903203	regulation of oxidative stress-induced n...	10	6	2.71	0.0287	1	BP
GO:0002026	regulation of the force of heart contrac...	10	6	2.71	0.0287	1	BP
GO:0070228	regulation of lymphocyte apoptotic proce...	10	6	2.71	0.0287	1	BP
GO:2000463	positive regulation of excitatory postsy...	10	6	2.71	0.0287	1	BP
GO:0021680	cerebellar Purkinje cell layer developme...	10	6	2.71	0.0287	1	BP
GO:0036475	neuron death in response to oxidative st...	10	6	2.71	0.0287	1	BP
GO:0007568	aging	123	43	33.28	0.02883	1	BP
GO:0051592	response to calcium ion	29	13	7.85	0.02904	1	BP
GO:0008277	regulation of G protein-coupled receptor...	29	13	7.85	0.02904	1	BP
GO:1902476	chloride transmembrane transport	29	13	7.85	0.02904	1	BP
GO:0006612	protein targeting to membrane	32	14	8.66	0.02994	1	BP
GO:0010212	response to ionizing radiation	32	14	8.66	0.02994	1	BP
GO:0007601	visual perception	32	14	8.66	0.02994	1	BP
GO:0008344	adult locomotory behavior	35	15	9.47	0.03053	1	BP
GO:2000377	regulation of reactive oxygen species me...	38	16	10.28	0.03085	1	BP
GO:0050906	detection of stimulus involved in sensor...	44	18	11.91	0.03089	1	BP
GO:0016567	protein ubiquitination	117	41	31.66	0.03116	1	BP
GO:0000184	nuclear-transcribed mRNA catabolic proce...	18	9	4.87	0.03136	1	BP
GO:0006641	triglyceride metabolic process	21	10	5.68	0.03438	1	BP
GO:0060996	dendritic spine development	21	10	5.68	0.03438	1	BP
GO:0072599	establishment of protein localization to...	21	10	5.68	0.03438	1	BP
GO:2000112	regulation of cellular macromolecule bio...	502	152	135.84	0.03529	1	BP
GO:0009582	detection of abiotic stimulus	60	23	16.24	0.03536	1	BP
GO:0009581	detection of external stimulus	57	22	15.42	0.0362	1	BP
GO:0070647	protein modification by small protein co...	158	53	42.75	0.03638	1	BP
GO:0008088	axo-dendritic transport	13	7	3.52	0.03643	1	BP
GO:0032007	negative regulation of TOR signaling	13	7	3.52	0.03643	1	BP
GO:0045744	negative regulation of G protein-coupled...	13	7	3.52	0.03643	1	BP
GO:0046326	positive regulation of glucose import	8	5	2.16	0.03772	1	BP
GO:0042987	amyloid precursor protein catabolic proc...	8	5	2.16	0.03772	1	BP
GO:0006984	ER-nucleus signaling pathway	8	5	2.16	0.03772	1	BP
GO:0030301	cholesterol transport	8	5	2.16	0.03772	1	BP
GO:0051412	response to corticosterone	8	5	2.16	0.03772	1	BP
GO:0038061	NIK/NF-kappaB signaling	8	5	2.16	0.03772	1	BP
GO:0000956	nuclear-transcribed mRNA catabolic proce...	27	12	7.31	0.03802	1	BP
GO:0055088	lipid homeostasis	30	13	8.12	0.03897	1	BP
GO:0010921	regulation of phosphatase activity	30	13	8.12	0.03897	1	BP
GO:1902115	regulation of organelle assembly	42	17	11.36	0.03937	1	BP
GO:0032268	regulation of cellular protein metabolic...	348	108	94.17	0.03946	1	BP
GO:0050953	sensory perception of light stimulus	33	14	8.93	0.0395	1	BP
GO:1903034	regulation of response to wounding	39	16	10.55	0.03964	1	BP
GO:0032970	regulation of actin filament-based proce...	67	25	18.13	0.04036	1	BP
GO:0010556	regulation of macromolecule biosynthetic...	515	155	139.36	0.0414	1	BP
GO:0051881	regulation of mitochondrial membrane pot...	16	8	4.33	0.04191	1	BP
GO:0006614	SRP-dependent cotranslational protein ta...	16	8	4.33	0.04191	1	BP
GO:0032414	positive regulation of ion transmembrane...	16	8	4.33	0.04191	1	BP
GO:1902882	regulation of response to oxidative stre...	16	8	4.33	0.04191	1	BP
GO:0071277	cellular response to calcium ion	16	8	4.33	0.04191	1	BP
GO:0006836	neurotransmitter transport	72	31	19.48	0.04277	1	BP
GO:0043085	positive regulation of catalytic activit...	207	67	56.01	0.04319	1	BP
GO:0006417	regulation of translation	55	21	14.88	0.04518	1	BP
GO:1903426	regulation of reactive oxygen species bi...	19	9	5.14	0.0457	1	BP
GO:0007600	sensory perception	150	50	40.59	0.04628	1	BP
GO:0008306	associative learning	51	24	13.8	0.04628	1	BP
GO:0098660	inorganic ion transmembrane transport	168	59	45.46	0.04649	1	BP
GO:0009896	positive regulation of catabolic process	97	34	26.25	0.04713	1	BP
GO:0034764	positive regulation of transmembrane tra...	38	19	10.28	0.04793	1	BP
GO:0006638	neutral lipid metabolic process	22	10	5.95	0.04823	1	BP
GO:0006639	acylglycerol metabolic process	22	10	5.95	0.04823	1	BP
GO:0110020	regulation of actomyosin structure organ...	22	10	5.95	0.04823	1	BP
GO:0071248	cellular response to metal ion	46	18	12.45	0.04842	1	BP
GO:0006470	protein dephosphorylation	46	18	12.45	0.04842	1	BP
GO:0090659	walking behavior	11	6	2.98	0.04898	1	BP
GO:0061098	positive regulation of protein tyrosine ...	11	6	2.98	0.04898	1	BP
GO:1903779	regulation of cardiac conduction	11	6	2.98	0.04898	1	BP
GO:0046189	phenol-containing compound biosynthetic ...	11	6	2.98	0.04898	1	BP
GO:0070227	lymphocyte apoptotic process	11	6	2.98	0.04898	1	BP
GO:0050893	sensory processing	11	6	2.98	0.04898	1	BP
GO:0032570	response to progesterone	11	6	2.98	0.04898	1	BP
GO:1902883	negative regulation of response to oxida...	11	6	2.98	0.04898	1	BP
GO:0045745	positive regulation of G protein-coupled...	11	6	2.98	0.04898	1	BP
GO:0007628	adult walking behavior	11	6	2.98	0.04898	1	BP
GO:0016048	detection of temperature stimulus	11	6	2.98	0.04898	1	BP
GO:0042417	dopamine metabolic process	11	6	2.98	0.04898	1	BP
GO:0016311	dephosphorylation	81	29	21.92	0.04914	1	BP
GO:0008053	mitochondrial fusion	6	4	1.62	0.04927	1	BP
GO:0060547	negative regulation of necrotic cell dea...	6	4	1.62	0.04927	1	BP
GO:0051599	response to hydrostatic pressure	6	4	1.62	0.04927	1	BP
GO:2001258	negative regulation of cation channel ac...	6	4	1.62	0.04927	1	BP
GO:0033194	response to hydroperoxide	6	4	1.62	0.04927	1	BP
GO:0055090	acylglycerol homeostasis	6	4	1.62	0.04927	1	BP
GO:0033240	positive regulation of cellular amine me...	6	4	1.62	0.04927	1	BP
GO:0001953	negative regulation of cell-matrix adhes...	6	4	1.62	0.04927	1	BP
GO:1903204	negative regulation of oxidative stress-...	6	4	1.62	0.04927	1	BP
GO:0070328	triglyceride homeostasis	6	4	1.62	0.04927	1	BP
GO:0086103	G protein-coupled receptor signaling pat...	6	4	1.62	0.04927	1	BP
GO:1902003	regulation of amyloid-beta formation	6	4	1.62	0.04927	1	BP
GO:0018119	peptidyl-cysteine S-nitrosylation	6	4	1.62	0.04927	1	BP
GO:0046843	dorsal appendage formation	6	4	1.62	0.04927	1	BP
GO:0032469	endoplasmic reticulum calcium ion homeos...	6	4	1.62	0.04927	1	BP
GO:0002474	antigen processing and presentation of p...	6	4	1.62	0.04927	1	BP
GO:0015870	acetylcholine transport	6	4	1.62	0.04927	1	BP
GO:0048147	negative regulation of fibroblast prolif...	6	4	1.62	0.04927	1	BP
GO:0050849	negative regulation of calcium-mediated ...	6	4	1.62	0.04927	1	BP
GO:0006071	glycerol metabolic process	6	4	1.62	0.04927	1	BP
GO:0098743	cell aggregation	6	4	1.62	0.04927	1	BP
GO:0019400	alditol metabolic process	6	4	1.62	0.04927	1	BP
GO:0048668	collateral sprouting	6	4	1.62	0.04927	1	BP
GO:1901374	acetate ester transport	6	4	1.62	0.04927	1	BP
GO:1902991	regulation of amyloid precursor protein ...	6	4	1.62	0.04927	1	BP
GO:0034205	amyloid-beta formation	6	4	1.62	0.04927	1	BP
GO:0002920	regulation of humoral immune response	6	4	1.62	0.04927	1	BP
GO:0002902	regulation of B cell apoptotic process	6	4	1.62	0.04927	1	BP
GO:0001783	B cell apoptotic process	6	4	1.62	0.04927	1	BP
GO:0031396	regulation of protein ubiquitination	43	17	11.64	0.04933	1	BP
GO:0051240	positive regulation of multicellular org...	324	104	87.67	0.04957	1	BP
GO:0050848	regulation of calcium-mediated signaling	25	11	6.76	0.04982	1	BP
GO:0099111	microtubule-based transport	28	12	7.58	0.05072	1	BP
GO:0099565	chemical synaptic transmission, postsyna...	31	13	8.39	0.05108	1	BP
GO:0060078	regulation of postsynaptic membrane pote...	31	13	8.39	0.05108	1	BP
GO:0048699	generation of neurons	415	126	112.3	0.05157	1	BP
GO:0032870	cellular response to hormone stimulus	139	49	37.61	0.05245	1	BP
GO:0006518	peptide metabolic process	137	57	37.07	0.05322	1	BP
GO:0009889	regulation of biosynthetic process	550	170	148.83	0.05432	1	BP
GO:0045859	regulation of protein kinase activity	128	43	34.64	0.05503	1	BP
GO:1903320	regulation of protein modification by sm...	53	20	14.34	0.05624	1	BP
GO:0000209	protein polyubiquitination	53	20	14.34	0.05624	1	BP
GO:2001244	positive regulation of intrinsic apoptot...	14	7	3.79	0.0563	1	BP
GO:0070059	intrinsic apoptotic signaling pathway in...	14	7	3.79	0.0563	1	BP
GO:0046324	regulation of glucose import	14	7	3.79	0.0563	1	BP
GO:0060998	regulation of dendritic spine developmen...	14	7	3.79	0.0563	1	BP
GO:1903201	regulation of oxidative stress-induced c...	14	7	3.79	0.0563	1	BP
GO:0007595	lactation	14	7	3.79	0.0563	1	BP
GO:0002027	regulation of heart rate	26	15	7.04	0.05826	1	BP
GO:0007635	chemosensory behavior	49	23	13.26	0.05913	1	BP
GO:0062149	detection of stimulus involved in sensor...	17	8	4.6	0.06097	1	BP
GO:0086003	cardiac muscle cell contraction	17	8	4.6	0.06097	1	BP
GO:0032092	positive regulation of protein binding	17	8	4.6	0.06097	1	BP
GO:0032411	positive regulation of transporter activ...	17	8	4.6	0.06097	1	BP
GO:0008630	intrinsic apoptotic signaling pathway in...	17	8	4.6	0.06097	1	BP
GO:0007416	synapse assembly	63	23	17.05	0.061	1	BP
GO:0006401	RNA catabolic process	41	16	11.09	0.06234	1	BP
GO:1903044	protein localization to membrane raft	4	3	1.08	0.06298	1	BP
GO:0044065	regulation of respiratory system process	4	3	1.08	0.06298	1	BP
GO:0098909	regulation of cardiac muscle cell action...	4	3	1.08	0.06298	1	BP
GO:0051895	negative regulation of focal adhesion as...	4	3	1.08	0.06298	1	BP
GO:0060544	regulation of necroptotic process	4	3	1.08	0.06298	1	BP
GO:0060546	negative regulation of necroptotic proce...	4	3	1.08	0.06298	1	BP
GO:0150118	negative regulation of cell-substrate ju...	4	3	1.08	0.06298	1	BP
GO:1900084	regulation of peptidyl-tyrosine autophos...	4	3	1.08	0.06298	1	BP
GO:0001937	negative regulation of endothelial cell ...	4	3	1.08	0.06298	1	BP
GO:0002087	regulation of respiratory gaseous exchan...	4	3	1.08	0.06298	1	BP
GO:0140467	integrated stress response signaling	4	3	1.08	0.06298	1	BP
GO:0048056	R3/R4 cell differentiation	4	3	1.08	0.06298	1	BP
GO:1900120	regulation of receptor binding	4	3	1.08	0.06298	1	BP
GO:0032467	positive regulation of cytokinesis	4	3	1.08	0.06298	1	BP
GO:1902430	negative regulation of amyloid-beta form...	4	3	1.08	0.06298	1	BP
GO:0035994	response to muscle stretch	4	3	1.08	0.06298	1	BP
GO:0007464	R3/R4 cell fate commitment	4	3	1.08	0.06298	1	BP
GO:0030540	female genitalia development	4	3	1.08	0.06298	1	BP
GO:0048169	regulation of long-term neuronal synapti...	4	3	1.08	0.06298	1	BP
GO:0072584	caveolin-mediated endocytosis	4	3	1.08	0.06298	1	BP
GO:0002759	regulation of antimicrobial humoral resp...	4	3	1.08	0.06298	1	BP
GO:0045124	regulation of bone resorption	4	3	1.08	0.06298	1	BP
GO:0036098	male germ-line stem cell population main...	4	3	1.08	0.06298	1	BP
GO:1901021	positive regulation of calcium ion trans...	4	3	1.08	0.06298	1	BP
GO:2000765	regulation of cytoplasmic translation	4	3	1.08	0.06298	1	BP
GO:0071462	cellular response to water stimulus	4	3	1.08	0.06298	1	BP
GO:0006085	acetyl-CoA biosynthetic process	4	3	1.08	0.06298	1	BP
GO:0071447	cellular response to hydroperoxide	4	3	1.08	0.06298	1	BP
GO:0090330	regulation of platelet aggregation	4	3	1.08	0.06298	1	BP
GO:0062098	regulation of programmed necrotic cell d...	4	3	1.08	0.06298	1	BP
GO:0062099	negative regulation of programmed necrot...	4	3	1.08	0.06298	1	BP
GO:0036499	PERK-mediated unfolded protein response	4	3	1.08	0.06298	1	BP
GO:1902992	negative regulation of amyloid precursor...	4	3	1.08	0.06298	1	BP
GO:0002904	positive regulation of B cell apoptotic ...	4	3	1.08	0.06298	1	BP
GO:0010940	positive regulation of necrotic cell dea...	4	3	1.08	0.06298	1	BP
GO:1901224	positive regulation of NIK/NF-kappaB sig...	4	3	1.08	0.06298	1	BP
GO:0042762	regulation of sulfur metabolic process	4	3	1.08	0.06298	1	BP
GO:0035303	regulation of dephosphorylation	38	15	10.28	0.06362	1	BP
GO:0070371	ERK1 and ERK2 cascade	38	15	10.28	0.06362	1	BP
GO:1903409	reactive oxygen species biosynthetic pro...	20	9	5.41	0.06381	1	BP
GO:0106027	neuron projection organization	20	9	5.41	0.06381	1	BP
GO:0048149	behavioral response to ethanol	20	9	5.41	0.06381	1	BP
GO:0097061	dendritic spine organization	20	9	5.41	0.06381	1	BP
GO:0010906	regulation of glucose metabolic process	20	9	5.41	0.06381	1	BP
GO:0034329	cell junction assembly	106	36	28.68	0.06504	1	BP
GO:0070972	protein localization to endoplasmic reti...	23	10	6.22	0.06537	1	BP
GO:0071867	response to monoamine	23	10	6.22	0.06537	1	BP
GO:0062197	cellular response to chemical stress	71	28	19.21	0.06555	1	BP
GO:2001235	positive regulation of apoptotic signali...	29	12	7.85	0.06602	1	BP
GO:0018958	phenol-containing compound metabolic pro...	29	12	7.85	0.06602	1	BP
GO:0060079	excitatory postsynaptic potential	29	12	7.85	0.06602	1	BP
GO:0010675	regulation of cellular carbohydrate meta...	26	11	7.04	0.06602	1	BP
GO:0097720	calcineurin-mediated signaling	9	5	2.44	0.06633	1	BP
GO:0033173	calcineurin-NFAT signaling cascade	9	5	2.44	0.06633	1	BP
GO:0061045	negative regulation of wound healing	9	5	2.44	0.06633	1	BP
GO:0051602	response to electrical stimulus	9	5	2.44	0.06633	1	BP
GO:0002029	desensitization of G protein-coupled rec...	9	5	2.44	0.06633	1	BP
GO:0015800	acidic amino acid transport	9	5	2.44	0.06633	1	BP
GO:0032769	negative regulation of monooxygenase act...	9	5	2.44	0.06633	1	BP
GO:0043267	negative regulation of potassium ion tra...	9	5	2.44	0.06633	1	BP
GO:0010828	positive regulation of glucose transmemb...	9	5	2.44	0.06633	1	BP
GO:0036003	positive regulation of transcription fro...	9	5	2.44	0.06633	1	BP
GO:0014047	glutamate secretion	9	5	2.44	0.06633	1	BP
GO:0090279	regulation of calcium ion import	9	5	2.44	0.06633	1	BP
GO:0042136	neurotransmitter biosynthetic process	9	5	2.44	0.06633	1	BP
GO:0010907	positive regulation of glucose metabolic...	9	5	2.44	0.06633	1	BP
GO:1901654	response to ketone	54	20	14.61	0.06756	1	BP
GO:0034330	cell junction organization	156	55	42.21	0.06784	1	BP
GO:0019098	reproductive behavior	67	24	18.13	0.06925	1	BP
GO:0036293	response to decreased oxygen levels	76	33	20.57	0.07007	1	BP
GO:0034248	regulation of cellular amide metabolic p...	66	29	17.86	0.07147	1	BP
GO:0032446	protein modification by small protein co...	127	42	34.37	0.07236	1	BP
